SPo8,Hanky Panky,1982,0.4,H69
SP37,Three Days of the Condor,1975,0.5,H27
SP65,Havana,1990,0.4,C127
SRi10,Darkman,1990,0.7,TiB6
SRm1,Blood Bath,1966,0.5,JkH10
SRo35,Drowning Pool,1975,0.5,JaS33
SRo37,Voyage of the Damned,1976,0. 8,SK7
SS7,Close Encounters of the Third Kind,1975,0.6,SS04
SS7,Close Encounters of the Third Kind,1975,0.2,FT18
SS20,Always,1990,0.8,VF47
SS32,The Lost World: Jurrasic Park,1997,0.3,HH37
SSC1,Friday the 13th,1980,0.8,MaB30
SSh10,Sudden Death,1985,0.6,MiW22
SSo13,The Jungle Book,1995,0.8,WRe20
SSo16,The Mummy,1999,0.9,TFi12
SSS45,Rio Rita,1942,0.8,LuR8
StC10,Big Bad Mama,1974,0.8,RCo47
StD61,Bedazzled,1967,0.6,WlD39
StD72,Movie Movie,1978,0.6,LlB36
StF5,Dangerous Liasons,1987,0.5,RoV3
StF10,The Grifters,1990,0.3,IH1
StF12,Hero,1992,0. 7,IF120
StH5,The Glass Key,1942,0.9,FTu25
StH15,Smash-Up,1947,0.8,BW5
StH23,I died a Thousand Times,1955,0.9,RaW45
StK3,The Killing,1956,0.4,IH14
StS2,Kafka,1991,0. 8,OW10
NOs2,Seishun Zankoku Monogatari,1960,0.7,NR11
SuS16,Making Mr.~Right,1987,0.3,DvS3
SvB10,Heavyweights,1995,0.33,SvB04
SvB10,Heavyweights,1995,0.33,SvB05
SvB10,Heavyweights,1995,0.33,MPr1
SW6,Paid,1932,0.85,Z2310
SW7,The Barbarian,1933,0.8,GMf50
SW10,A Night at the Opera,1935,0.4,RC9
SW13,Madame X,1937,0.9,LiB1
SW30,Heartbeat,1946,0.9,HDc6
SWm6,"Bye, Bye, Love",1995,0.8,KDr15
SWm10,The Out-of-Towners,1999,0.9,ArH207
TaH6,Against All Odds,1983,0.8,JqT7
TbH3,Death Trap,1976,0.7,H73
TB50,The Unholy Three,1930,0.95,TB45
TB67,Mark of the Vampire,1935,0.9,TB35
TFi10,The Hound of the Baskervilles,1958,0.9,SLa14
TFi12,The Mummy,1959,0.9,KFr1
TFi20,The Phantom of the Opera,1962,0.9,ArL36
TFi24,The Gorgon,1964,0.1,TFi20
TG22,Cheers for Miss Bishop,1941,0.7,SW15
TG30,The Postman Always Rings Twice,1946,0.8,LuV1
TGr10,Deep in the Heart,1983,0.8,MiW22
TG11,China Seas,1935,0.4,VF33
TG30,The Postman Always Rings Twice,1946,0.6,BW4
ThB30,The Old Curiosity Shop,1921,0.9,ThB10
ThB70,The Old Curiosity Shop,1935,0.9,ThB30
TiB2,Batman,1989,0.3,LHM3
TiB17, Mars Attacks,1996,0.1,DCh10
TiB17, Mars Attacks,1996,0.2,TiB15
TLo10,Chain of Desire,1993,0.9,MOp19
TmM1,Dragnet,1987,0.8,JWe12
TNu3,Hedda,1975,0.9,PFo25
TNu10,Lady Jane,1986,0.9,RoS3
ToH30,Invaders from Mars,1986,0.9,WCa10
ToS1,The Hunger,1983,0.8,TB55
ToS5,Top Gun,1986,0.3,TaH5
ToT10,"Godzilla, King of the Monsters",1954,0. 9,EuL10
TRs18,Joseph Andrews,1977,0.8,TRs12
TSa1,Night of the Living Dead,1990,0.9,GRo1
TSt1,Rosenkrantz and Guildenstern are Dead,1990,0.6,FZe15
TTz8,Johnny Allegro,1948,0. 4,KV55
TTz8,Johnny Allegro,1948,0. 4,IrP1
TTz11,Gambling House,1950,0.8,HCP12
TWh45,Higher and Higher,1943,0.2,FTu7
TWh50,Step Lively,1944,0.8,WAS95
TYg8,Safari,1956,0.8,EHG38
UlO17,The Portrait of Dorian Gray in the Yellow Press,1984,0.8,ALe2
VeZ10,Fade to Black,1980,0.3,HHa31
VF55,Dr.~Jekyll and Mr.~Hyde,1941,0.9,RM3
VF59,Joan of Arc,1948,0.7,CDr9
VGu25,Up the Creek,1984,0.9,VrM40
VJD5,Babes in Toyland,1961,0.7,GMe10
VM8,Madame Bovary,1949,0.9,JR35
VM11,The Bad and the Beautiful,1952,0.5,W73
VM13,The Band Wagon,1953,0.8,IgR14
VM22,Gigi,1958,0.8,JqA10
VME10,Gus,1976,0.8,RoS85
VME14,Treasure of Matecumbe,1976,0.5,ByH8
VrM40,Oh Mr.Porter,1938,0.7,WaF10
VrM60,The Ghost of St.Michaels,1941,0.8,WaF10
VrS20,Woman to Woman,1929,0.9,H3
VrS25,Friday the Thirteenth,1933,0.4,ChB5
VSh23,The Adventures of Don Juan,1949,0.5,AK59
VtH10,Jew Suss,1940,0.7,LoM10
W13,A Star is Born,1937,0.8,GC7
W75,Men with Wings,1938,0.8,W30
W77,Beau Geste,1939,0.9,HBn10
W78,The Light That Failed,1940,0.9,GMf60
WA2,Bananas,1971,0.4,RFl40
WA2,Bananas,1971,0.3,IH29
WA5,Love and Death,1976,0.5,KV64
WA6,Annie Hall,1977,0.3,InB18
WA8,Manhattan,1979,0.7,H51
WA9,Stardust Memories,1980,0.3,FF9
WA9,Stardust Memories,1980,0.3,MB4
WA10,A Midsummernights Sex Comedy,1982,0.4,InB16
WA16,Another Woman,1988,0. 6,InB18
WA21,Manhattan Murder Mystery,1993p,0.7,H51
WA25,Everyone Says I Love You,1997,0.2,VM10
WaF40,The Ghost Train,1941,0.8,WaF10
WaB10,Little Miss Marker,1980,0.8,ALH8
WAS100,Three Blind Mice,1938,0.8,RdR10
WBe1,Heaven Can Wait,1978,0.8,AlH24
WBe12,Love Affair,1993,0.8,LMC16
WBo10,"Feuer, Eis, und Dynamit",1982,0.8,LGt32
WCl19,Calling Philo Vance,1938,0.9,C94
WCr4,Last House on the Left,1972,0.85,InB21
WCr40,New Nightmare,1994,0.9,WCr15
WCr43, The Haunting ,1996,0.9,RWi29
WCr48,Music of the Heart,1999,0.4,MWe15
WCr48,Music of the Heart,1999,0.4,Z9605
WFr9,Sorcerer,1977,0.9,HGC6
WFr40,The Guardian,1990,0.5,WFr6
WGi5,Grizzly,1976,0.8,SS6
WGi10,Day of the Animals,1977,0.7,H79
WGi15,The Manitou,1978,0.8,WFr6
WH9,Nosferatu the Vampyre,1978,0.8,FM3
WHl4,The Warriors,1979,0.3,StK9
WhR10,Handgun,1993,0.3,HlH3
WhR10,Handgun,1993,0.3,QTa1
WHu10,Henry VIII and His Six Wives,1972,0.9,AK57
WiB180,The Chinese Ring,1947,0.9,WlN12
WiC50,House on Haunted Hill,1959,0.3,BsK6
WiC55,Homicidal,1961,0.7,H73
WiD20,Angels in the Outfield,1994,0.9,CBw48
WiW29,City of Angels,1998,0.8>,WiW20
WLa23,Moon over Miami,1941,0.9,WAS100
WLa27,Coney Island,1943,0.9,RaW27
WLa29,State Fair,1945,0.9,HK50
WLa38,On the Riviera,1951,0.4,IrC81
WLa38,On the Riviera,1951,0.4,RdR48
WLa42,The King and I,1956,0.8,ICr38
WLa50,Snowwhite and the Three Stooges,1961,0.3,DvH10
WlB14,Treasure of Monte Christo,1949,0.7,RVL10
WlC10,Blacula,1972,0.8,TFi9
WlD6,Ihre Majestaet Befehlt,1931,0.85,EL51
WlD7,La majeste demande,1931,0.99,WlD6
WlD15,Adorable,1933,0.99,WlD6
WlD20,Madame du Barry,1934,0.8,EL31
WlD29,Satan Met A Lady,1936,0.8,RDR32
WlD36,The Hunchback of Notre Dame,1939,0.8,WWo10
WlD39,All That Money Can Buy,1941,0.8,FM6
WlD43,I'll Be Seeing You,1944,0.9,WlD43
WlD51,Rope of Sand,1949,0.5,C127
WlD61,Elephant Walk,1954,0.3,H33
WlD61,Elephant Walk,1954,0.3,RoS15
WlH10,Bunker Bean,1936,0.9,HB60
WlJ14,Alice In Wonderland,1951,0.7,NML4
WMa3,House on Haunted Hill,1999,0.8,WiC50
WmK18,The Prince and The Pauper,1937,0.9,AK26
WmK27,Torrid Zone,1940,0.6,LM10
WoR25,Cairo,1963,0.9,IH14
WRe20,The Jungle Book,1967,0.9,ZK4
WRe40,Daffy Duck's Quackbusters,1988,0.8,IvR6
WR120,Too Many Husbands,1938,0.5,BVi12
WS5,Die Dreigroschenoper,1963,0.8,GP13
WSa5,The Incredible Melting Man,1977,0.8,RDa3
WSa10,Galaxina,1980,0.4,RS2
WSa10,Galaxina,1980,0.4,GgL3
WSt10,Alice's Adventures in Wonderland,1972,0.8,WlJ14
WvD58,Rose Marie,1936,0.8,LuH8
WvD72,Bitter Sweet,1939,0.9,HWx10
WW12,Hell's Heroes,1929,0.9,IF15
WW46,The Letter,1940,0.9,JdL12
WW68,Desperate Hours,1955,0.8,IH12
WW73,Desperate Hours,1955,0. 8,RdM8
WW81,Ben Hur,1959,0.9,FrN8
WW82,The Children's Hour,1962,0.9,WW41
xAb1,Docks of New Orleans,1948,0.9,WlN10
xDe10,"Carmen, de la Ronda",1959,0.8,ChV26
xdH10,The Loves of Don Juan,1950,0.9,xFa10
xFa10,The Loves of Don Juan,1948,0.6,AK59
xGa10,St.Joan -- The Maid,1929,0.8,CDr9
xGr10,The Count of Monte Cristo,1974,0.8,RVL10
xHu10,Anjuman,1948,0. 8,ReC5
xTu10,Robot Monster,1954,0.4,HRo5
xUc10,"Das M\""dchen Johanna",1938,0.8,xGa10
YOz75,Floating Weeds,1959,0.95,YOz20
YvR3,Men Only Think of That,1954,0.7,VSh23
Z1120,They Knew What They Wanted,1930,0.9,Z1110
Z1220,Within the Law,1917,0.9,Z1210
Z1230,Within the Law,1923,0.9,Z1220
Z1610,The Phantom of Hollywood,1974,0.7,TFi20
Z2810,Sexworld,1980,0.8,MiC5
Z3520,The House on the Square,1935,0.8,FLl62
Z4338,Cleopatra,1917,0.9,EGz10
Z5010,Mr.~Frenchie,1950,0.7,GM200
RWi31,The Sound of Music,1965,0.8,Z5620
Z6940,"A Reason to Live, a Reason to Die",1969,0.9,RoA28
Z6930,The Devil's Brigade,19yy,0.9,RoA28
Z8210,I Married a Shadow,1982,0.9,WR42
Z8875,The Jazz Singer,1990,0.8,AC8
Z9110,Madame Bovary,1991,0.9,VM8
Z9360,Sommersby,1993,0.9,DaV1
Z9365,Silent Cries,1993,0.9,JN13
Z9410,Miracle on 34th Street,1994,0.95,GS3
Z9688,The Nutty Professor,1996,0.85,JL13
Z9788,The Prince of Egypt,1998,0.8,CDM80
Z9920,Cruel Intentions,1999,0.8,StF5
