FiC1,Patterns of Power,Michael Myerberg,X
FrE10,The Violent Years,OCamp,N
FrE10,The Violent Years,A.O. Bayer,X
FrL10,Great Locomotive Chase,Lawrence Edward Watkin,N
GeP10,Murder She Said,George H. Brown,N
GeP15,Murder Most Foul,Lawrence P. Bachman,N
GeP40,The Electric Horseman,Ray~Stark,R
HeD100,The Belfry,Hitchcock,R
HeD101,The Creeper,Hitchcock,R
HeD102,Fog Closing In,Hitchcock,R
HeD103,Kill with Kindness,Hitchcock,R
HeD104,The Better Bargain,Hitchcock,R
HeD105,My Brother Richard,Hitchcock,R
HeD106,A Bottle of Wine,Hitchcock,R
HeD107,The Cream of the Jest,Hitchcock,R
HeD108,Father and Son,Hitchcock,R
HeD109,Sylvia,Hitchcock,R
HeD110,The Return of the Hero,Hitchcock,R
HeD111,The Way Up to Heaven,Hitchcock,R
HeD112,Little White Frock,Hitchcock,R
HeD113,The Morning After,Hitchcock,R
HeD113,The Morning After,J.Harrison,R
HeD114,The Last Dark Step,Hitchcock,R
HeD114,The Last Dark Step,J.Harrison,R
HeD115,The Diamond Necklace,Hitchcock,R
HeD115,The Diamond Necklace,J.Harrison,R
HeD116,The Dusty Drawer,Hitchcock,R
HeD116,The Dusty Drawer,J.Harrison,R
HeD117,Coyote Moon,Hitchcock,R
HeD117,Coyote Moon,J.Harrison,R
HeD118,The Blessington Method,Hitchcock,R
HeD118,The Blessington Method,J.Harrison,R
HeD119,Graduating Class,Hitchcock,R
HeD119,Graduating Class,J.Harrison,R
HeD120,The Cure,Hitchcock,R
HeD120,The Cure,J.Harrison,R
HeD121,"Mother, May I go out to Swim?",Hitchcock,R
HeD121,"Mother, May I go out to Swim?",J.Harrison,R
HeD122,Outlaw in Town,Hitchcock,R
HeD123,Summer Shade,Hitchcock,R
HeD124,The Door Without a Key,Hitchcock,R
HeD125,The Star Juror,Hitchcock,R
HeD126,A Home Away From Home,Hitchcock,R
HeD127,Nothing Ever Happens in Linvale,Hitchcock,R
HuC7,The Night of the Following Day,Cornfield,R
IML100,Jonathan,Hitchcock,R
IML101,Crackpot,Hitchcock,R
IML102,Malice Domestic,Hitchcock,R
6-Jan,Tomorrow,Gilbert Pearlman,N
6-Jan,Tomorrow,Paul Roebling,X
JNs100,Help Wanted,Hitchcock,R
JNs101,The Orderly World of Mr.~Appleby,Hitchcock,R
JNs102,The Legacy,Hitchcock,R
JNs103,Crack of Doom,Hitchcock,R
JNs104,A Man Greatly Beloved,Hitchcock,R
JNs105,The Mail Order Prophet,Hitchcock,R
JNs106,Reward to Finder,Hitchcock,R
JNs106,Reward to Finder,J.Harrison,R
JNs107,Rainy Day,Hitchcock,R
JNs108,The Percentage,Hitchcock,R
JNs109,The Equalizer,Hitchcock,R
JNs110,Meeting in Paris,Hitchcock,R
JNs111,Bull in a China Shop,Hitchcock,R
JNs112,The Safe Place,Hitchcock,R
JNs210,Summer Magic,Ron Miller,N
JuB100,Alibi Me,Hitchcock,R
JuB101,Conversation Over A Corpse,Hitchcock,R
JuB102,The Three Dreams of Mr.~Findlater,Hitchcock,R
JuB103,Night of the Execution,Hitchcock,R
JuB104,Touch\'e,Hitchcock,R
LMa37,Damage,Vincent Malle,N
LMa37,Damage,Simon Relph,X
MR2,No Down Payment,Jerry Wald,N
MR4,Black Orchid,Carlo Ponti,N
MR4,Black Orchid,Marcello Girosi,X
MR11,The Spy Who Came in from the Cold,Ritt,R
MR13,The Brotherhood,Kirk Douglas,N
MR14,The Great White Hope,Turman,R
MR15,The Molly Macguires,Ritt,N
MR15,The Molly Macguires,Walter Bernstein,X
MR17,Pete 'n Tillie,Julius~Epstein,R
MR19,The Front,Ritt,R
MR21,Norma Rae,Tamara Asseyev,R
MR21,Norma Rae,Alex Rose,X
MR25,Back Roads,Ronald Shedlo,N
MR29,Cross Creek,Robert B. Radnitz,N
MR30,Nuts,Streisand,R
NAC10,Jungle Hell,Cerf,R
RoL10,Anything Goes,Robert Emmett Dolan,N
RoV1,And God Created Woman,Raoul Levy,N
RoV7,La Ronde,DeLaurentiis,R
RoV10,Barbarella,Robert Hakim,N
RoV10,Barbarella,Raymond Hakim,X
RoV13,Pretty Maids All in a Row,Gene Roddenberry,N
TPo12,The Harrad Experiment,Dennis F. Stevens,N
ArH101,Flight to the East,Hitchcock,R
ArH101,Flight to the East,J.Harrison,R
ArH102,Disappearing Trick,Hitchcock,R
ArH102,Disappearing Trick,J.Harrison,X
ArH103,The Festive Season,Hitchcock,R
ArH103,The Festive Season,J.Harrison,R
ArH104,Post-Mortem,Hitchcock,R
ArH105,The Voice in the Night,Hitchcock,R
ArH106,The Jokester,Hitchcock,R
ArH106,The Jokester,J.Harrison,R
ArH107,And the Desert Shall Blossom,Hitchcock,R
ArH107,And the Desert Shall Blossom,J.Harrison,R
ArH108,Mrs.~Herman and Mrs.~Fenimore,Hitchcock,R
ArH108,Mrs.~Herman and Mrs.~Fenimore,J.Harrison,R
ArH109,The Morning of the Bride,Hitchcock,R
ArH109,The Morning of the Bride,J.Harrison,R
ArH110,The Right Price,Hitchcock,R
ArH110,The Right Price,J.Harrison,R
ArH111,Not the Running Type,Hitchcock,R
ArH111,Not the Running Type,J.Harrison,R
ArH112,Across the Threshold,Hitchcock,R
ArH112,Across the Threshold,J.Harrison,R
ArH113,Forty Detectives Later,Hitchcock,R
ArH113,Forty Detectives Later,J.Harrison,R
ArH114,One Grave Too Many,Hitchcock,R
ArH114,One Grave Too Many,J.Harrison,R
ArH115,The Doubtful Doctor,Hitchcock,R
ArH115,The Doubtful Doctor,J.Harrison,R
ArH116,The Baby Blue Expression,Hitchcock,R
ArH117,A Woman's Help,Hitchcock,R
ArH117,A Woman's Help,J.Harrison,R
ArH118,Make my Deathbed,Hitchcock,R
ArH207,The Out-of-Towners,Paul Nathan,N
ArH210,The Hospital,Howard Gottfried,N
ArH215,Silver Streak,Martin Ranshoff,N
ArH215,Silver Streak,Frank Yablans,X
ArH216,The In-Laws,Alan Arkin,N
ArH218,Making Love,Allen Adler,N
ArH218,Making Love,Danny Melnick,X
ArH220,Romantic Comedy,Walter Mirrisch,N
ArH220,Romantic Comedy,Morton Gottlieb,X
ArH225,The Lonely Guy,Hiller,R
ArH227,Teacher,Aaron Russo,N
ArH230,"See No Evil, Hear No Evil",Marvin Worth,N
ArH240,"Burn, Hollywood, Burn: An Alan Smithee Film",Esterhaz,R
AuJ10,Hold That Hypnotist,Ben Schwalb,N
BbB3,"Murder, Incorporated",Burt~Balaban,R
BbB3,"Murder, Incorporated",Stuart Rosenberg,X
DTa100,The Deadly,Hitchcock,R
DTa101,The Right Kind of House,Hitchcock,R
DTa102,Fatal Figures,Hitchcock,R
DTa103,Listen! Listen!,Hitchcock,R
DTa104,The Crocodile Case,Hitchcock,R
DTa104,The Crocodile Case,J.Harrison,R
DTa105,Total Loss,Hitchcock,R
DTa106,Invitation to an Accident,Hitchcock,R
DTa150,Ride the Wild Surf,Jo Napleon,N
DTa150,Ride the Wild Surf,Art Napoleon,X
DTa210,Great Scout and Cathouse Thursday,Jules Buck,N
DTa210,Great Scout and Cathouse Thursday,David Korda,X
DTa211,The Island of Dr.~Moreau,Skip Steloff,N
DTa211,The Island of Dr.~Moreau,John TempleSmith,X
DTa212,Damien: Omen II,Harvey Bernard,N
DTa215,The Final Countdown,Peter Vincent Douglas,N
EMo17,"Dracula, Pere et fils",Alain Poir\'e,N
EMo20,La Cage Au Folles,Marcello Danon,N
EMo25,La Cage Au Folles II,Marcello Danon,N
FMe10,El Vampiro,Abel Salazar,N
FMe12,El Ataud del Coffin,Abel Salazar,N
FrR17,Christ Stopped at Eboli,Franco Christaldo,N
FrR17,Christ Stopped at Eboli,Nicola Carraro,X
FrR20,Carmen,Patrice Ledoux,N
GTh10,Carry On Sergeant,Peter Rogers,N
GTh12,Carry On Nurse,Peter Rogers,N
GTh14,Carry On Teacher,Peter Rogers,N
GTh16,Carry On Constable,Peter Rogers,N
GTh18,Carry On Regardless,Peter Rogers,N
GTh20,Carry On Cruising,Peter Rogers,N
GTh22,Carry On Cabby,Peter Rogers,N
GTh23,Twice Round the Daffodils,Peter Rogers,N
GTh24,Carry On Jack,Peter Rogers,N
GTh26,Carry On Spying,Peter Rogers,N
GTh28,Carry On Cleo,Peter Rogers,N
GTh30,Carry On Cowboy,Peter Rogers,N
GTh32,Carry On Screamming,Peter Rogers,N
GTh36,Follow that Camel,Peter Rogers,N
GTh37,Don't Loose Your Head,Peter Rogers,N
GTh38,Carry On Doctor,Peter Rogers,N
GTh40,Carry On Up The Khyber,Peter Rogers,N
GTh42,Carry On Camping,Peter Rogers,N
GTh44,Carry On Again Doctor,Peter Rogers,N
GTh46,Carry On Loving,Peter Rogers,N
GTh48,Carry On Up the Jungle,Peter Rogers,N
GTh50,Carry On Henry,Peter Rogers,N
GTh52,Carry On At Your Convenience,Peter Rogers,N
GTh54,Carry On Matron,Peter Rogers,N
GTh55,Carry On Abroad,Peter Rogers,N
GTh56,Carry On Girls,Peter Rogers,N
GTh57,Carry On Dick,Peter Rogers,N
GTh58,Carry On Behind,Peter Rogers,N
GTh60,Carry On England,Peter Rogers,N
GTh62,Carry On Emanuelle,Peter Rogers,N
IFr4,The Manchurian Candidate,Axelrod,N
IFr4,The Manchurian Candidate,Koch,X
IFr5,Birdman of Alcatraz,St.Milar,N
IFr6,Seven Days in May,Frankenheimer,R
IFr8,Seconds,Edward Lewis,N
IFr12,The Gypsy Moths,Hal Landers,N
IFr12,The Gypsy Moths,Bobby Roberts,X
IFr18,The French Connection II,Philip D'Antoni,N
IFr25,Prophecy,Robert L. Rosen,N
IFr30,The Challenge,Lyle Poncher,N
IFr35,52 Pickup,Henry T. Weinstein,N
IFr40,Year of the Gun,Edward Pressman,N
IFr51,The Island of Dr.Moreau,Edward R.Pressman,N
IFr52,Ronin,Frank Macusi~jr.,N
InH2,Rodan,Tanaka,R
InH8,"Godzilla, King of the Monsters",Tanaka,R
InH15,Godzilla vs. the Thing,Tanaka,R
InH18,"Ghidrah, The Three-Headed Monster",Tanaka,R
InH25,Godzilla's Revenge,Tanaka,R
JBC14,The Big Show,Ted Sherdiman,N
JBC27,Debbie does Dallas,J.B.Clark,R
MiW12,The Jokers,Maurice Foster,N
MiW12,The Jokers,Ben Arbeid,X
MiW21,Chato's Land,Winner,R
MiW22,Death Wish,Hal Landers,N
MiW22,Death Wish,Bobby Roberts,X
MiW22,Death Wish,Michael Winner,X
MiW23,"Won Ton Ton, The Dog Who Saved Hollywood",David V.~Picker,N
MiW30,The Big Sleep,Elliot Kastner,N
MRe7,Rockets Galore,Relph,R
MRe7,Rockets Galore,Dearden,R
PLd10,The Vampire,Arthur Gardner,N
PLd10,The Vampire,Jules Levy,X
RuB10,The Girl in the Kremlin,Zugsmith,R
RDa1,The Green Man,Launder,R
RDa1,The Green Man,Gilliat,X
RDa3,First Man Into Space,John Croydon,N
RDa3,First Man Into Space,Charles F. Vetter~jr.,X
RDa5,Two-Way Stretch,M.Smedley Ashton,N
RDa9,Tarzan's Three Challenges,Sy Weintraub,N
RDa11,Tarzan and the Valley of Gold,Sy Weintraub,N
RDa12,Tarzan and the Great River,Sy Weintraub,N
RDa14,Tarzan and the Jungle Boy,Robert Day,N
RDa25,The Man With Bogart's Face,Melvin Simon,N
RMu5,The Great Impostor,Robert~Arthur,R
RMu7,The Spiral Road,Robert~Arthur,R
RMu25,Up the Down Staircase,Pakula,R
RMu37,Same Time Next Year,Walter Mirisch,N
RMu41,Bloodbrothers,Stephen Friedman,N
RMu46,Kiss Me Goodbye,Mulligan,R
SJF9,The Leather Boys,Raymond Stross,N
SJF11,The Ipcress File,Saltzman,R
SJF17,Lady Sings the Blues,Jay Weston,N
SJF17,Lady Sings the Blues,James S. White,X
SL1,Twelve Angry Men,Henry Fonda,N
SL1,Twelve Angry Men,Reginald Rose,X
SL5,A View from the Bridge,Paul Graetz,N
SL7,Fail Safe,Max E. Youngstein,N
SL10,The Group,Sidney Buchman,N
SL14,Bye Bye Braverman,Lumet,R
SL15,The Appointment,Martin Poll,N
SL19,The Anderson Tapes,Robert M. Weitman,N
SL20,Serpico,Bregman,R
SL21,Murder on the Orient Express,John Brabourne,N
SL21,Murder on the Orient Express,Richard Goodwin,X
SL22,Dog Day Afternoon,Bregman,R
SL23,Network,Howard Gottfried,N
SL33,Prince of the City,Jay Presson Allen,N
SL35,The Verdict,R.Zanuck,R
SL35,The Verdict,D.Brown,X
SL37,Death Trap,Burt Harris,N
SL39,Daniel,John VanRyssen,N
SL56,Guilty as Sin,Ransohoff,R
SS5,The Sugarland Express,R.Zanuck,R
SS5,The Sugarland Express,D.Brown,X
SS6,Jaws,William S. Gilmore~jr.,N
SS7,Close Encounters of the Third Kind,Julia Philips,N
SS7,Close Encounters of the Third Kind,Michael Philips,X
SS9,Raiders of the Lost Ark,F.Marshall,N
SS10,E.T.,Spielberg,R
SS10,E.T.,Kathleen Kennedy,N
SS11,Twilight Zone,Spielberg,R
SS12,Indiana Jones and the Temple of Doom,G.Lucas,R
SS13,The Color Purple,Spielberg,N
SS13,The Color Purple,Jon Peters,X
SS13,The Color Purple,Peter Guber,X
SS18,Indiana Jones and the Last Crusade,Robert Watts,N
SS21,Hook,Kathleen Kennedy,N
SS21,Hook,F.Marshall,X
SS21,Hook,Geral A. Molen,X
SS24,Jurassic Park,Kathleen Kennedy,N
SS24,Jurassic Park,Gerald R. Molen,X
SS26,Schindler's List,Brandon?,N
SS34,Saving Private Ryan,Spielberg,N
SS34,Saving Private Ryan,Ian Bryce,X
SSi115,The Woman Who Turned to Salt,Hitchcock,R
ACt10,Fiend Without a Face,John Croydon,N
AlR1,Saint Louis Blues,Robin Smith,N
AN10,Too Much Too Soon,Blanke,R
AnQ10,The Buccaneer,deMille,N
ArP4,The Chase,Sam Spiegel,N
ArP5,Bonnie and Clyde,Beatty,R
ArP10,Little Big Man,Hiller,R
ArP15,Night Moves,Robert M. Sherman,N
ArP16,The Missouri Breaks,Elliott Kastner,N
ArP18,The Miracle Worker,Fred Coe,N
AtR10,Thunder Road,Mitchum,R
BoS50,Maria,Hitchcock,R
BoS61,The Test,Hitchcock,R
BoS62,The Big Score,Hitchcock,R
BoS75,The Omega Man,Walter Seltzer,N
ClC20,Les Biches,Andre Genoves,N
ClC35,Une Partie de Plaisir,Andre Genoves,R
DLR3,To Catch a Butterfly,Hitchcock,R
DLR4,A Matter of Murder,Hitchcock,R
DLR5,Madame X,R.Hunter,R
DLR10,The Concorde - Airport 79,J.Lang,R
DVs1,Murder Me Twice,Hitchcock,R
DvS3,The Parent Trap,George Golitzen,N
DvS10,How To Succeed in Business Without Really Trying,Kohlmar,R
FT4,Jules et Jim,Marcel Bebert,N
FT8,La Marie Etait En Noir,Marcel B\'ebert,N
FT15,La Nuit Americaine,Marcel Bebert,N
FT16,L'histoire d'Ad\`ele H.,Marcel Bebert,N
FT16,L'histoire d'Ad\`ele H.,Claude Miller,X
FT20,l'homme qui aimait les femmes,Marcel Bebert,N
IGi10,The Man Inside,Harold Huh,N
IGi20,Fury at Smuggler's Bay,Michael Green,N
IGi20,Fury at Smuggler's Bay,Joe Vegoda,X
IGi25,The Mummy's Shroud,Anthony Nelson-Kay,N
IrE1,On the Nose,Hitchcock,R
IrE1,On the Nose,J.Harrison,R
IrK2,The Hoodlum Priest,Don Murray,N
IrK2,The Hoodlum Priest,Walter Wood,X
IrK7,The Flim Flam Man,Lawrence Turman,R
IrK14,The Empire Strikes Back,Gary Kurtz,N
IrK15,Never Say Never Again,Jack Schwarzman,N
IrK25,Robocop II,Jon Davidson,N
IvY10,The Blob,Jack H. Harrris,N
JCa4,Sons and Lovers,Jerry Wald,N
JCa7,My Geisha,Steve Parker,N
JCa9,The Liquidator,Leslie Elliott,N
JCv2,Five Gates to Hell,Clavell,R
JCv4,Walk like A Dragon,Clavell,R
JCv6,The Sweet and the Bitter,Clavell,R
JCv10,To Sir With Love,Clavell,R
JCv12,Where's Jack,Clavell,R
JCv16,The Last Valley,Clavell,N
JFe10,I Accuse!,Zimbalist,R
JFe20,State Fair,Charles Brackett,N
KRz4,Saturday Night and Sunday Morning,T.Richardson,R
KRz14,Morgan: A Suitable Case for Treatment,Leon Clore,N
KRz25,The Gambler,I.Winkler,R
KRz25,The Gambler,Chartoff,X
KRz32,Who'll Stop the Rain,Gabriel Katzka,N
KRz32,Who'll Stop the Rain,Herb Jaffe,X
KRz36,The French Luitenant's Woman,Leon Clore,N
KRz40,Sweet Dreams,Bernard Schwartz,N
LFo10,tom thumb,Pal,R
MCm1,Black Orpheus,Sacha Gordine,N
MdC10,Auntie Mame,daCosta,R
MdC16,The Music Man,daCosta,R
NLl93,"The 2,000,000 Dollar Defense",Hitchcock,R
NLl93,"The 2,000,000 Dollar Defense",J.Harrison,R
NLl94,Safety for the Witness,Hitchcock,R
NLl94,Safety for the Witness,J.Harrison,R
NLl95,"Six People, No Music",Hitchcock,R
NLl95,"Six People, No Music",J.Harrison,R
NLl96,Your Witness,Hitchcock,R
NLl96,Your Witness,J.Harrison,R
NLl97,The Human Interest Story,Hitchcock,R
NLl97,The Human Interest Story,J.Harrison,R
NLl98,No Pain,Hitchcock,R
NLl98,No Pain,J.Harrison,R
NLl99,Anniversary Gift,Hitchcock,R
NLl99,Anniversary Gift,J.Harrison,R
NLl100,Special Delivery,Hitchcock,R
NLl100,Special Delivery,J.Harrison,R
NLl101,Man From The South,Hitchcock,R
NLl101,Man From The South,J.Harrison,R
NLl102,The Day of the Bullet,Hitchcock,R
NLl102,The Day of the Bullet,J.Harrison,R
NLl103,Hooked,Hitchcock,R
NLl103,Hooked,J.Harrison,R
NLl104,A Very Moral Theft,Hitchcock,R
NLl104,A Very Moral Theft,J.Harrison,R
NLl105,The Contest of Aaron Gold,Hitchcock,R
NLl105,The Contest of Aaron Gold,J.Harrison,R
NLl106,"Oh Youth, oh Beauty",Hitchcock,R
NLl106,"Oh Youth, oh Beauty",J.Harrison,R
NLl107,Incident in a Small Jail,Hitchcock,R
NLl107,Incident in a Small Jail,J.Harrison,R
NLl108,You Can't Be a Little Girl All Your Life,Hitchcock,R
NLl109,"I, Spy",Hitchcock,R
NLl110,The Faith of Aaron Menefee,Hitchcock,R
NLl111,Strange Miracle,Hitchcock,R
NLl112,Act of Faith,Hitchcock,R
NLl112,Act of Faith,J.Harrison,R
NLl113,Final Vow,Hitchcock,R
NLl114,The Jar,Hitchcock,R
NLl115,The Life Work of Juan Diaz,Hitchcock,R
RCu10,Frankenstein's Daughter,Marc Frederic,N
RCu12,Missile to the Moon,Marc Frederic,N
SHa7,Night of the Eagle,Albert Fennel,N
SHa10,The Trap,George E. Brown,N
SHo2,Taste of Fear,Jimmy Sangster,N
SHo4,The Nanny,Jimmy Sangster,N
WWh50,Final Escape,Hitchcock,R
BeW10,The Visit,Julien Derode,N
BeW10,The Visit,Anthony Quinn,X
BeW12,Morituri,Aaron Rosenberg,N
ChH3,Girls Town,Zugsmith,R
ChH10,Forecast: Low Clouds and Coastal Fog,Hitchcock,R
DoS8,The Face of Fu Manchu,Harry Alan Towers,N
DoS9,The Brides of Fu Manchu,Harry Alan Towers,N
DoS12,Psychomania,Andrew Donally,N
DoS16,The Thirty-nine Steps,James Kenelm Clarke,N
DPt2,Raisin in the Sun,David Susskind,N
DPt2,Raisin in the Sun,Philip Rose,X
DPt6,The Spy with a Cold Nose,Robert Porter,N
DPt19,The Betsy,Robert R. Weston,N
DPt21,"Fort Apache, The Bronx",David Susskind,N
DPt23,Six Pack,Michael Trikilis,N
DPt30,Mystic Pizza,Mark Levinson,R
DPt33,Toy Soldiers,Jack E. Freedman,N
DPt42,Miss Congeniality,Sandra Bullock,A
INw30,The Silk Petticoat,Hitchcock,R
INw31,Bad Actor,Hitchcock,R
INw32,Burglar Proof,Hitchcock,R
INw33,The Twelve Hour Caper,Hitchcock,R
JLG1,A Bout de Souffle,Chabrol,R
JLG1,A Bout de Souffle,Georges deBeauregard,N
JLG9,Contempt,Carlo Ponti,N
JLG55,Aria,Boyd's Co.,O
LeH10,Curtains for Me,Hitchcock,R
Leh20,The Last Remains,Hitchcock,R
Leh21,The Tender Poisoner,Hitchcock,R
MeF10,Green Mansions,Grainger,R
PlA100,Relative Value,Hitchcock,R
PlA100,Relative Value,J.Harrison,R
PlA101,The Ikon of Elijah,Hitchcock,R
PlA101,The Ikon of Elijah,J.Harrison,R
PWe2,Gidget,Lewis KJ. Rachmill,N
PWe10,Special Delivery,Richard Berg,N
RuM37,Beyond the Valley of the Dolls,Russ~Meyer,R
RuM40,The Seven Minutes,Russ~Meyer,R
SRo1,Dead Weight,Hitchcock,R
SRo1,Dead Weight,J.Harrison,R
SRo2,Road Hog,Hitchcock,R
SRo2,Road Hog,J.Harrison,R
SRo3,"Backward, Turn Backward",Hitchcock,R
SRo3,"Backward, Turn Backward",J.Harrison,R
SRo4,Escape to Sonoita,Hitchcock,R
SRo4,Escape to Sonoita,J.Harrison,R
SRo5,The Man With Two Faces,Hitchcock,R
SRo5,The Man With Two Faces,J.Harrison,R
SRo20,Cool Hand Luke,Gordon Carrol,N
SRo32,The Laughing Policeman,Rosenberg,R
SRo35,Drowning Pool,Turman,R
SRo35,Drowning Pool,David Foster,X
SRo37,Voyage of the Damned,Robert Fryer,N
SRo40,Brubaker,Ron Silverman,N
TRs1,Look Back in Anger,Saltzman,N
TRs1,Look Back in Anger,Gordon L.T. Scott,X
TRs3,The Entertainer,John Croydon,R
TRs4,A Taste of Honey,T.Richardson,R
TRs8,The Loneliness of the Long-distance Runner,T.Richardson,R
TRs12,Tom Jones,T.Richardson,R
TRs17,Laughter in the Dark,Neil Hartley,N
TRs22,Joseph Andrews,Neil Hartley,N
TRs23,The Border,Neil Hartley,N
TRs25,The Hotel New Hampshire,Neil Hartley,R
TRs32,The Phantom of the Opera,Scherek,R
VJD2,Sunrise at Campobello,Schary,R
ACj110,I Can Take Care of Myself,Hitchcock,R
ACj110,I Can Take Care of Myself,J.Harrison,R
ACj111,The Money,Hitchcock,R
ACj111,The Money,J.Harrison,R
ACj112,The Man Who Found The Money,Hitchcock,R
ACj113,The Kiss Off,Hitchcock,R
ACj113,The Kiss Off,J.Harrison,R
ACj114,Deathmate,Hitchcock,R
ACj114,Deathmate,J.Harrison,R
ACj115,Gratitude,Hitchcock,R
ACj115,Gratitude,J.Harrison,R
ACj116,The Gloating Place,Hitchcock,R
ACj116,The Gloating Place,J.Harrison,R
ACj117,Servant Problem,Hitchcock,R
ACj117,Servant Problem,J.Harrison,R
ACj118,The Hat Box,Hitchcock,R
ACj119,Keep Me Company,Hitchcock,R
ACj120,Beta Delta Gamma,Hitchcock,R
ACj121,The Right Kind of Medicine,Hitchcock,R
ACj122,The Case of M.J.H.,Hitchcock,R
ACj123,The Woman Who Wanted to Live,Hitchcock,R
ACj124,Apex,Hitchcock,R
ACj125,The Big Kick,Hitchcock,R
ACj126,The Night of the Owl,Hitchcock,R
ACj127,House Guest,Hitchcock,R
ACj128,Last Seen Wearing Bluejeans,Hitchcock,R
AlZ4,College Confidential,Zugsmith,R
AlZ5,Sex Kittens go to College,Zugsmith,R
AlZ25,On Her Bed of Roses,Robert Caramico,N
BiK10,Ma Barker's Killer Brood,William J. Farris,N
DuC10,Under Ten Flags,DeLaurentiis,R
DPo7,The Singing Detective,Amiel,R
DSm10,Pollyanna,George Golitzen,N
GeR1,Craig's Will,Hitchcock,R
GiP10,The Battle of Algiers,Antonio Musu,N
GOu20,The Brain,Alain Poire,N
GPl10,The Time Machine,Pal,R
GSj1,The Little Man Who Was There,Hitchcock,R
GSj1,The Little Man Who Was There,J.Harrison,R
GSj2,"Coming, Mama",Hitchcock,R
GSj2,"Coming, Mama",J.Harrison,R
HAG1,Party Line,Hitchcock,R
HAG1,Party Line,J.Harrison,R
IMx10,Foxhole in Cairo,Steven Pallos,N
IMx10,Foxhole in Cairo,Donald Taylor,X
IS2,A Kind of Loving,Joe Janni,N
IS3,Billy Liar,Joe Janni,N
IS5,Far from the Madding Crowd,Joseph Janni,R
IS6,Midnight Cowboy,J.Hellman,R
IS8,The Day of the Locust,J.Hellman,R
IS8,The Day of the Locust,Sheldon Shrager,X
IS9,Marathon Man,Robert Evans,N
IS10,Yanks,Joe Lanni,N
IS11,Honky Tonk Freeway,Don Boyd,N
IS25,Pacific Heights,James Robinson,N
JL5,The Bellboy,J.Lewis,R
JL10,The Errand Boy,J.Lewis,R
JL13,The Nutty Professor,J.Lewis,R
JL15,The Patsy,J.Lewis,R
JqD7,The Pied Piper,David Puttnam,N
JqD7,The Pied Piper,Sanford Lieberson,X
JWa1,The Alamo,J.Wayne,R
JWa2,The Green Berets,J.Wayne,N
LSt10,Private Property,L.Stevens,R
MaB1,Black Sunday,Massimo Derita,N
MaB10,Blood and Black Lace,Lou Moss,N
MaB30,Antefatto,Guiseppe Zacciarello,N
MBo10,Ultimi Giorni di Pompeii,Paolo Moffa,N
MeW10,Code of Silence,Berj Hagopian,N
MeW30,Lady Frankenstein,Harry Cushing,N
PVh18,Basic Instinct,Shep Morgan,N
RiD1,The Schartz-Metterklume Method,Hitchcock,R
RiD1,The Schartz-Metterklume Method,J.Harrison,R
RMD10,The Subterraneans,Freed,R
RRu15,Freebie and the Bean,Rush,N
RRu20,The Stunt Man,Rush,R
RRu20,The Stunt Man,Melvin Simon,N
RtP10,L'Amante del Vampiro,Bruna Bolognesi,N
SiA10,The Minotaur,Dino Mordini,N
SiA10,The Minotaur,Georgia Aglaini,X
SiA10,The Minotaur,Rudolphe Solmsen,X
StB2,Uncle Vanya,Oliver,R
StB3,Othello,Richard Goodwin,N
StB5,Julius Caesar,Peter Snell,R
AKj10,Coming Home,Hitchcock,R
AKj10,Coming Home,J.Harrison,R
AKj11,Captive Audience,Hitchcock,R
AKj12,The 31st of February,Hitchcock,R
AKj13,A Tangled Web,Hitchcock,R
AKj14,The Cadaver,Hitchcock,R
AKj15,How to get Rid of Your Wife,Hitchcock,R
AKj16,Beyond the Sea of Death,Hitchcock,R
AKj17,Night Caller,Hitchcock,R
AKj18,Ten Minutes From Now,Hitchcock,R
AKj19,Isabel,Hitchcock,R
AKj20,Where the Woodbine Twineth,Hitchcock,R
AKj21,Completely Foolproof,Hitchcock,R
BFo1,Whistle Down the Wind,Richard Attenborough,N
BFo12,The Stepford Wives,Edgar J. Sherrick,R
BFo13,The Slipper and The Rose,David Frost,N
BFo13,The Slipper and The Rose,Stuart Lyons,X
BFo14,International Velvet,B.Forbes,R
CBl20,Roger Corman: Hollywood's Wild Angel,Blackwood,R
CBl25,Tapdancin',Blackwood,R
CBl26,Memoirs of a Movie Palace,Blackwood,R
CBl30,Edith Head,Blackwood,R
CBl32,Yesterday's Witness,Blackwood,R
CBl35,Sam Fuller,Blackwood,R
CBl40,All By Myself,Blackwood,R
CBl60,Observations Under the Volcano,Blackwood,R
CBl67,Private Conversations,Blackwood,R
CBl69,Nik and Murray,Blackwood,R
CBl70,My Life for Zarah Leander,Blackwood,R
CBl73,Signed: Lino Brocka,Blackwood,R
CBl80,Motel,Blackwood,R
ElP10,The Assassin,Blackwood,R
EOB1,Mantrap,OBrien,R
FrF26,Dracula Has Risen from the Grave,Aida Young,N
FrF28,Girly,Ronald j. Kahn,N
FrF30,Gebissen Wird Nur Nachts,Pier Caminneci,N
FrF35,Tales from the Crypt,Milton Subotsky,N
FrF35,Tales from the Crypt,Max J. Rosenberg,X
FrF40,Tales That Witness Madness,Norman Priggen,N
FrF45,Craze,Herman Cohen,N
GeW3,World's Greatest Lover,G.Wilder,R
GeW5,The Woman in Red,Victor Drai,R
GnN10,Hand of Death,Eugene Ling,N
GnN14,Kissin' Cousins,Sam Katzman,N
GnN15,Harum Scarum,Sam Katzman,N
