BtB3,Going Places,Bt.Blier,R,
BtB5,Preparez Vos Mouchoirs,Bt.Blier,R,
BtB7,Buffet Froid,Bt.Blier,R,
BtB13,Menage,Bt.Blier,R,
BtB15,My Best Friend's Girl,Bt.Blier,R,
BtB19,Going Places,Bt.Blier,R,
BtB25,Too Beautiful for You,Bt.Blier,R,
BtB29,"Une, deux, trois, soleil",Bt.Blier,R,
BtB32,Mon Homme,Bt.Blier,R,
BGi10,Profit-Sharing Plan,B.Girard,R,
BGi11,Ten O'clock Tiger,B.Girard,R,
BGi13,The Matched Pearl,B.Girard,R,
BGi14,A Piece of the Action,B.Girard,R,
BGi15,Ride the Nightmare,B.Girard,R,
BGi16,Hangover,B.Girard,R,
BGi17,An out for Oscar,B.Girard,R,
BGi18,Run for Doom,B.Girard,R,
BGi19,Blood Bargain,B.Girard,R,
BGi20,The Dividing Wall,B.Girard,R,
BGi21,Water's Edge,B.Girard,R,
CJ2,Anne of a Thousand Days,Jarrot,R,
CJ3,"Mary, Queen of Scots",Jarrot,R,
CJ4,Lost Horizon,Jarrot,R,
CJ6,the Other Side of Midnight,Jarrot,R,
CJ8,Last Flight of Noah's Ark,Jarrot,R,
CJ9,Condor Man,Jarrott,R,
CJ10,The Amateur,Jarrott,R,
ElS2,Cat Ballou,Silverstein,R,
ElS4,A Man Called Horse,Silverstein,R,
ElS10,The Car,Silverstein,R,
FPy1,David and Lisa,F.Perry,R,
Fpy7,Truman Capote's Trilogy,F.Perry,R,
FPy8,Last Summer,F.Perry,R,
FPy10,Diary of a Mad Housewife,F.Perry,R,
FPy20,Mommie Dearest,F.Perry,R,
FPy22,Monsignor,F.Perry,R,
FPy30,On The Bridge,F.Perry,R,
GgE10,The Ugly American,Englund,R,
GlR10,Barravento,Rocha,R,
GlR15,Deua e o diabo na terra do sol,Rocha,R,
GlR20,Terra em Transe,Rocha,R,
GlR25,Antonio das Mortes,Rocha,R,
GRH1,Period of Adjustment,G.R.Hill,R,
GRH2,Toys in the Attic,G.R.Hill,R,
GRH3,The World of Henry Orient,G.R.Hill,R,
GRH4,Hawaii,G.R.Hill,R,
GRH5,Thoroughly Modern Millie,G.R.Hill,R,
GRH6,Butch Cassidy and the Sundance Kid,G.R.Hill,R,
GRH7,Slaughterhouse Five,G.R.Hill,R,
GRH8,The Sting,G.R.Hill,R,
GRH9,The Great Waldo Pepper,G.R.Hill,R,
GRH10,Slap Shot,G.R.Hill,R,
GRH11,A Little Romance,G.R.Hill,R,
GRH12,The World According to Garp,G.R.Hill,R,
GRH20,The Little Drummer Girl,G.R.Hill,R,
ILb10,The Mermaids of Tiburon,Lamb,R,
ILb12,Aqua Sex,Lamb,R,
HHe1,Carnival of Souls,Herk,R,
JsL10,The Sorcerer's Apprentice,Leytis,R,
JPd10,"Garrincha, Alegria do Povo",deAndrade,R,
JPd20,Macunaima,deAndrade,R,
JPd26,Matrimonial Warfare,deAndrade,R,
LFr10,House on Bare Mountain,Frost,R,
LHM1,PT-109,Martinson,R,
LHM3,Batman,Martinson,R,
LHM10,The Kid with the Broken Halo,Martinson,R,
PY1,Summer Holiday,Yates,R,
PY3,Robbery,Yates,R,
PY4,Bullit,Yates,R,
PY6,The Hot Rock,Yates,R,
PY7,The Friends of Eddie Coyle,Yates,R,
PY10,The Deep,Yates,R,
PY11,Breaking Away,Yates,R,
PY13,For Pete's Sake,Yates,R,
PY15,Eyewitness,Yates,R,
PY19,Krull,Yates,R,
PY20,The Dresser,Yates,R,
PY25,Suspect,Yates,R,
PY32,Roommates,Yates,R,
PY34,Nine Months,Yates,R,
PY37,An Innocent Man,Yates,R,
PY38,Hot Rock,Yates,R,
RD1,X-15,R.Donner,R,
RD4,The Omen,R.Donner,R,
RD5,Superman,R.Donner,R,
RD7,Inside Moves,R.Donner,R,
RD8,The Toy,R.Donner,R,
RD9,Ladyhawke,R.Donner,R,
RD10,NKT,R.Donner,R,
RD15,Lady Luck,R.Donner,R,
RD18,Absolute Beginners,R.Donner,R,
RD19,Lethal Weapon,R.Donner,R,
RD20,Scrooged,R.Donner,R,
RD25,Lethal Weapon II,R.Donner,R,
RD30,Radio Flyer,R.Donner,R,
RD35,Lethal Weapon III,R.Donner,R,
RD37,Maverick,R.Donner,R,
RD41,Conspiracy Theory,R.Donner,R,
RD43,Lethal Weapon 4,R.Donner,R,
RoT5,The Man at the Carleton Towers,Tronson,R,
RoT10,The Traitors,Tronson,R,
RoT15,On the Run,Tronson,R,
RoT20,Ring of Spies,Tronson,R,
RNe1,Requiem for A Heavyweight,R.Nelson,R,
RNe2,Lilies of the Field,R.Nelson,R,
RNe10,Charly,R.Nelson,R,
RNe15,Soldier Blue,R.Nelson,R,
RNe23,Embryo,R.Nelson,R,
SP5,The Black Curtain,S.Pollack,R,
SP6,Diagnosis: Danger,S.Pollack,R,
SP25,Castle Keep,S.Pollack,R,
SP31,The Slender Thread,S.Pollack,R,
SP33,This Property is Condemmed,S.Pollack,R,
SP35,"They Shoot Horses, Don't They?",S.Pollack,R,
SP40,Jeremiah Johnson,S.Pollack,R,
SP45,The Yakuza,S.Pollack,R,
SP46,The Way We Were,S.Pollack,R,
SP47,Three Days of the Condor,S.Pollack,R,
SP49,Bobby Deerfield,S.Pollack,R,
SP55,Absence of Malice,S.Pollack,R,
SP57,Tootsie,S.Pollack,R,
SP61,Out of Africa,S.Pollack,R,
SP65,Havana,S.Pollack,R,
SP67,The Firm,S.Pollack,R,
SP68,Hannibal Lector,S.Pollack,R,
SP75,Random,S.Pollack,R,
AMk10,Pasazerka,Munk,R,
ASe10,All The Way Home,A.Segal,R,
AWa1,Sleep,Warhol,R,
AWa5,Vinyl,Warhol,R,
AWa10,The Chelsea Girls,Warhol,R,
AWa12,Bike Boy,Warhol,R,
AWa13,The Nude Restaurant,Warhol,R,
BdY1,Come Blow Your Horn,Bud~Yorkin,R,
BdY3,Divorce American Style,Bud~Yorkin,R,
BdY4,Inspector Clouseau,Bud~Yorkin,R,
BdY5,Start the Revolution without me,Bud~Yorkin,R,
BdY6,The Thief Who Came to Dinner,Bud~Yorkin,R,
BoW1,Raven's End,Widerberg,R,
BoW4,Elvira Madigan,Widerberg,R,
BoW6,Joe Hill,Widerberg,R,
BoW20,Man on the Roof,Widerberg,R,
BuT10,The Strangler,Topper,R,
Cdi10,Ganga Zumba,Digues,R,
CuH2,Voyage to a Prehstoric Planet,Harrington,R,
CuH10,Killer Bees,Harrington,R,
CuH14,Devil Dog: The Hound of Hell,Harrington,R,
CuH20,Mata Hari,Harrington,R,
DCh10,Jason and the Argonauts,Chaffey,R,
DCh15,One Million Years B.C.,Chaffey,R,
DCh25,Creatures the World Forgot,Chaffey,R,
FFC1,Dementia 13,Coppola,R,
FFC2,You're a Big Boy Now,Coppola,R,
FFC3,Finian's Rainbow,Coppola,R,
FFC4,The Rain People,Coppola,R,
FFC5,The Godfather,Coppola,R,
FFC6,The Conversation,Coppola,R,
FFC7,"The Godfather, Part II",Coppola,R,
FFC8,Apocalypse Now,Coppola,R,
FFC9,One from the Heart,Coppola,R,
FFC10,The Outsiders,Coppola,R,
FFC11,Rumblefish,Coppola,R,
FFC12,The Cotton Club,Coppola,R,
FFC15,Peggy Sue Got Married,Coppola,R,
FFC20,"Tucker, the Man and his Dream",Coppola,R,
FFC24,"The Godfather, Part III",Coppola,R,
FFC26,Bram Stoker's Dracula,Coppola,R,
FFC29,The Rainmaker,Coppola,R,
FJS2,The Best Man,Schaffner,R,
FJS3,The War Lord,Schaffner,R,
FJS5,The Double Man,Schaffner,R,
FJS10,Planet of the Apes,Schaffner,R,
FJS13,Patton,Schaffner,R,
FJS14,Nicholas and Alexandra,Schaffner,R,
FJS16,Papillon,Schaffner,R,
FJS18,The Boys From Brazil,Schaffner,R,
FJS22,Islands in The Stream,Schaffner,R,
FJS29,Sphinx,Schaffner,R,
FJS35,"Yes, Giorgio",Schaffner,R,
GLt2,Les Tontons Flingeurs,Lautner,R,
GLt10,La Cage Au Folles III,Lautner,R,
GLt20,La maison assassinee,Lautner,R,
HvH10,Terror at Northfield,Hart,R,
HvH11,Lonely Place,Hart,R,
HvH12,Triumph,Hart,R,
HvH13,Death Scene,Hart,R,
HvH14,Power of Attorney,Hart,R,
ILa10,The Sadist,Landis,R,
ILa15,Schlock,Landis,R,
ILa31,Kentucky Fried Movie,Landis,R,
ILa32,National Lampoon's Animal House,Landis,R,
ILa33,Blues Brothers,Landis,R,
ILa34,American Werewolf in London,Landis,R,
ILa38,Trading Places,Landis,R,
ILa40,Into the Night,Landis,R,
ILa50,Oscar,Landis,R,
ILa55,Coming to America,Landis,R,
ILa62,Blues Brothers 2000,Landis,R,
JaS10,What Really Happened,Smight,R,
JaS11,The Paragon,Smight,R,
JaS12,The Lonely Hour,Smight,R,
JaS13,The Dark Pool,Smight,R,
JaS13,The Dark Pool,Smight,R,
JaS20,I'd Rather be Rich,Smight,R,
JaS38,No Way to Treat a Lady,Smight,R,
JaS40,The Secret War of Harry Frigg,Smight,R,
JaS42,The Travelling Executioner,Smight,R,
Jas44,Double Indemnity,Smight,R,
JaS46,Airport 75,Smight,R,
JaS48,Midway,Smight,R,
JaS56,Fastbreak,Smight,R,
JaS65,Loving Couples,Smight,R,
JGi10,Pouic-Pouic,Girault,R,
JLw10,Sparrows Can't Sing,Littlewood,R,
JSn10,"I'll Be The Judge, I'll Be The Jury",JSheldon,R,
KgD10,Promises! Promises!,D.F.Taylor,R,
LiW1,The Lizards,Wertmuller,R,
LiW6,The Seduction of Mimi,Wertmuller,R,
LiW7,Love and Anarchy,Wertmuller,R,
LiW8,All Screwed Up,Wertmuller,R,
LiW9,Swept Away,Wertmuller,R,
LiW10,Seven Beauties,Wertmuller,R,
LiW14,Fatto di sangue fra due uomini per causa di una vedova - si sospettano moventi politici,Wertmuller,R,
LiW20,Summer Night,Wertmuller,R,
LiW25,"Saturday, Sunday, and Monday",Wertmuller,R,
LiW30,"Ciao, professore",Wertmuller,R,
MOs2,The Sorrow and the Pity,Marcel~Ophuls,R,
NJ1,Fourty Pounds of Trouble,Jewison,R,
NJ5,The Cincinnati Kid,Jewison,R,
NJ6,"The Russians are Coming,the Russians are Coming",Jewison,R,
NJ7,In the Heat of the Night,Jewison,R,
NJ8,The Thomas Crown Affair,Jewison,R,
NJ11,Fiddler on the Roof,Jewison,R,
NJ12,Jesus Christ Superstar,Jewison,R,
NJ13,Rollerball,Jewison,R,
NJ14,F.I.S.T.,Jewison,R,
NJ15,And Justice for All,Jewison,R,
NJ16,Best Friends,Jewison,R,
NJ20,Agnes of God,Jewison,R,
NJ25,Moonstruck,Jewison,R,
NJ30,Other People's Money,Jewison,R,
NJ34,A Soldier's Story,Jewison,R,
NJ42,Hurricane,Jewison,R,
NMa10,The Three Stooges Go Around the World in A Daze,Maurer,R,
PdR10,Allegro Ma Troppo,deRoubais,R,
PK3,White Dawn,Ph.Kaufman,R,
PK5,The Invasion of the Body Snatchers,Ph.Kaufman,R,
PK6,The Wanderers,Ph.Kaufman,R,
PK7,The Right Stuff,Ph.Kaufman,R,
PK15,The Unbearable Lightness of Being,Ph.Kaufman,R,
PK20,Henry and June,Ph.Kaufman,R,
PK22,Rising Sun,Ph.Kaufman,R,
RHd2,Stop Train 349,Haedrich ,R,
RtD10,The Long Silence,R.Douglas,R,
RtD11,You'll Be the Death of Me,R.Douglas,R,
RtD12,Behind the Locked Door,R.Douglas,R,
RtD13,Sign of Satan,R.Douglas,R,
RyS10,The Incredible Strange Creatures Who Stopped Living and Became Mixed-Up Zombies,Steckler,R,
RyS20,The Thrill Killers,Steckler,R,
SPv10,The Waltz King,Previn,R,
SSe10,Day of the Triffids,Sekely,R,
WHu1,Dr. Who: An Unearthly Child,W.Hussein,R,
WHu7,Quackser Fortune Has a Cousin in the Bronx,W.Hussein,R,
WHu10,Henry VIII and His Six Wives,W.Hussein,R,
WHu14,The Henderson Monster,W.Hussein,R,
WHu17,Copacabana,W.Hussein,R,
WHu27,The Summer House,W.Hussein,R,
WHu27,The Summer House,Daphne Phibbs,N,
Whu29,Kidnapped,W.Hussein,R,
AaB10,A Private Function,A.Bennett,R,
AII1,The Adventures of Scaramouche,Isasmendi,R,
AII3,They Came to Rob Las Vegas,Isasmendi,R,
BuK2,Take the Bit in Your Teeth,Kennedy,R,
BuK3,Return of the Seven,Kennedy,R,
BuK5,The War Wagon,Kennedy,R,
BuK10,Support Your Local Sheriff,Kennedy,R,
CB3,Le Vieil Homme et l'Enfant,Cl.Berri,R,
CB14,Jean de Florette,Cl.Berri,R,
CB15,Manon des Sources,Cl.Berri,R,
CB18,Germinal,Cl.Berri,R,
HaM10,Who needs an Enemy?,H.Morgan,R,
HaM11,The World's Oldest Motive,H.Morgan,R,
HGL6,Two Thousand Maniacs,H.G.Lewis,R,
HGL10,She-Devils on Wheels,H.G.Lewis,R,
IDk3,"Tarzan, the Ape Man",Derek,R,
IDk4,Fantasies,Derek,R,
IDk6,Greystoke,Derek,R,
IDk10,Bolero,Derek,R,
IDk30,Tarzan in Manhattan,Derek,R,
IDk32,Ghosts Can't Do It,Derek,R,
IvP10,Born to Win,Passer,R,
IvP15,Law and Disorder,Passer,R,
IvP20,Crime and Passion,Passer,R,
IvP24,Silver Bears,Passer,R,
IvP27,Cutter's Way,Passer,R,
IvP40,Stalin,Passer,R,
JEu15,Bad Company,Eustache,R,
JEu20,La Maman et La Putaine,Eustache,R,
JGs6,A Man Named Gannon,Goldstone,R,
JGs10,When Time Stood Still,Goldstone,R,
JGs20,Winning,Goldstone,R,
JGs30,The Gang That Couldn't Shoot Straight,Goldstone,R,
JGs31,Rollercoaster,Goldstone,R,
JGs40,Rita Hayworth: The Love Goddess,Goldstone,R,
KRu2,Women in Love,K.Russell,R,
KRu3,The Music Lovers,K.Russell,R,
KRu4,The Devils,K.Russell,R,
KRu6,The Boyfriend,K.Russell,R,
KRu7,Mahler,K.Russell,R,
KRu8,Tommy,K.Russell,R,
KRu9,Lisztomania,K.Russell,R,
KRu10,Valentino,K.Russell,R,
KRu12,Altered States,K.Russell,R,
KRu16,Crimes of Passion,K.Russell,R,
KRu20,Gothic,K.Russel,R,
KRu22,The Lair of the White Worm,K.Russel,R,
KRu23,Salome's Last Dance,K.Russell,R,
KRu25,Rainbow,K.Russell,R,
KRu25,Rainbow,K.Russell,R,
KRu28,"Women and Men, Stories of Seduction",Russel,R,
KRu30,Whore,Russel,R,
KRu32,Prisoner of Honor,Russel,R,
KRu37,The Insatiable Mrs.~Kirsch,Russel,R,
LeP10,Anyone for Murder?,L.Penn,R,
LFa10,Cronica de un Nino Solo,Favio,R,
LHz15,S\~ao Bernardo,Hirszman,R,
LHz18,They Don't Werar Black Tie,Hirszman,R,
LHz20,Maiorita Absoluta,Hirszman,R,
LHz30,"Hold Me, Thrill Me, Kiss Me",Hirszman,R,
LwT10,Second Verdict,Teague,R,
LwT20,The Lady in Red,Teague,R,
LwT25,Alligator,Teague,R,
LwT30,Fighting Back,Teague,R,
LwT33,Cujo,Teague,R,
LwT39,Jewel of the Nile,Teague,R,
LwT43,Cat's Eye,Teague,R,
LwT50,Navy Seals,Teague,R,
MAp7,7Up,not Apted,R,
MAp14,7+7,Apted?,R,
MAp21,21,Apted,R,
MAp24,Agatha,Apted,R,
MAp25,Coal Miner's Daughter,Apted,R,
MAp27,Continental Divide,Apted,R,
MAp29,Gorky Park,Apted,R,
MAp34,28 Up,Apted,R,
MAp39,Gorillas in the Mist,Apted,R,
MAp41,35 Up,Apted,R,
MAp42,Thunderheart,Apted,R,
MAp43,Incident at Ogala,Apted,R,
MAp43,Moving the Mountain,Apted,R,
MAp45,Blink,Apted,R,
MAp47,Nell,Apted,R,
MAp50,Extreme Measures,Apted,R,
MAp51,The World is not Enough,Apted,R,
MAp52,42 Up,Apted,R,
MF2,Lasky Jedne Plavovlasky,Forman,R,
MF3,Fireman's Ball,Forman,R,
MF4,Taking Off,Forman,R,
MF5,One Flew over the Cuckoo's Nest,Forman,R,
MF6,Hair,Forman,R,
MF7,Ragtime,Forman,R,
MF8,Amadeus,Forman,R,
MF9,Valmont,Forman,R,
MF15,The People vs. Larry Flynt,Forman ,R,
MF18,Man in the Moon,Forman ,R,
MZ1,Loving Couples,Zetterling,R,
MZ15,Scrubbers,Zetterling,R,
PTw1,Sunday in New York,Tewkesbury,R,
PTw9,"Stay Away, Joe",Tewkesbury,R,
RHn10,The Vampire of Dusseldorf,Hossein,R,
RuT30,Liebe auf den ersten Blick,Thome,R,
RuT36,Tigerstreifenbaby wartet auf Tarzan,Thome,R,
TyN10,Three Nuts in Search of a Bolt,Ty.Noonan,R,
UbR10,The Last Man on Earth,Ragona,R,
UbR10,The Last Man on Earth,Sidney Salkow,N,

TGA2,Stories of the revolution,Alea,R,
TGA4,The Twelve Chairs,Alea,R,
TGA6,Death of a Bureaucrat,Alea,R,
TGA8,Memories of Underdevelopment,Alea,R,
TGA10,The Last Supper,Alea,R,
TGA20,Strawberry and Chocolate,Alea,R,
TGA20,Strawberry and Chocolate,Juan Carlos Tabio,N,
TGA22,Guantanamera,Alea,R,
WFr10,Change of Address,Friedkin,R,
WFr11,The McGregor Affair,Friedkin,R,
WFr12,Crimson Witness,Friedkin,R,
WFr13,Thou Still Unravished Bride,Friedkin,R,
WFr14,Off Season,Friedkin,R,
WFr33,The Night They Raided Minsky's,Friedkin,R,
WFr35,The French Connection,Friedkin,R,
WFr36,The Exorcist,Friedkin,R,
WFr38,The Boys in the Band,Friedkin,R,
WFr39,Sorcerer,Friedkin,R,
WFr42,Cruising,Friedkin,R,
WFr45,Deal of the Century,Friedkin,R,
WFr60,To Live and Die in LA,Friedkin,R,
WFr70,The Guardian,Friedkin,R,
WFr75,Jade,Friedkin,R,
WFr79,Rules of Engagement,Friedkin,R,
Z6410,Dog Star Man,Unknown20,R,
Z6420,Santa Claus Captures the Martians,Unknown20,R,
AHb20,Furia a Bahia pour OSS 117,Hunebelle,R,
AlM10,The Photographer and the Undertaker,March,R,
AMD3,The Snow Devils,Dawson,R,
AMD10,The Rip Off,Dawson,R,
AMD13,The Stranger and the Gunfighter,Dawson,R,
AMD16,"Yor, the Hunter from the Future",Dawson,R,
CCG1,The Sleeping Car Murders,CostaGavras,R,
CCG2,Un Homme de Trop,CostaGavras,R,
CCG3,Z,Costa-Gravas,R,
CCG4,L'Aveu,CostaGavras,R,
CCG5,State of Siege,CostaGavras,R,
CCG6,Special Section,CostaGavras,R,
CCG7,Missing,CostaGavras,R,
CCG8,Hannah K,CostaGavras,R,
CCG10,Betrayed,CostaGavras,R,
CCG15,Music Box,CostaGavras,R,
CCG24,Mad City,CostaGavras,R,
EtS1,Let's talk About Women,Scola,R,
EtS2,The Devil in Love,Scola,R,
EtS3,The Pizza Triangle,Scola,R,
EtS4,We all Loved Each Other So Much,Scola,R,
EtS5,A Special Day,Scola,R,
EtS6,Passione d'Amore,Scola,R,
EtS7,La Nuit de Varennes,Scola,R,
EtS10,La Famiglia,Scola,R,
FrC1,A Thousand Clowns,F.Coe,R,
FrP2,A Star is Born,Pierson,R,
FrP10,King of the Gypsies,Pierson,R,
FrP14,The Looking Glass War,Pierson,R,
FrP25,Somebody Has to Shoot the Picture,Pierson,R,
HCo10,Night Fever,Coleman,R,
IBo2,Point Blank,Boorman,R,
IBo3,Hell in the Pacific,Boorman,R,
IBo4,Leo the Last,Boorman,R,
IBo5,Deliverance,Boorman,R,
IBo7,Exorcist II: The Heretic,Boorman,R,
IBo10,Zardoz,Boorman,R,
IBo20,Excalibur,Boorman,R,
IBo27,The Emerald Forest,Boorman,R,
IBo30,Hope and Glory,Boorman,R,
IBo35,The General,Boorman,R,
IKo1,The Crazy Quilt,Korty,R,
IKo5,The Autobiography of Miss Jane Pittman,Korty,R,
JBH10,The Bedford Incident,J.B.Harris,R,
JBH20,Some Call it Loving,J.B.Harris,R,
JBH30,Boiling Point,J.B.Harris,R,
JBw10,Wally the Beard,J.Brown,R,
JkH10,Portrait in Terror,Jack~Hill,R,
JkH20,The Switchblade Sisters,Jack~Hill,R,
JTl4,The Emigrants,Troell,R,
JTl6,Zandy's Bride,Troell,R,
JTl7,Bang!,Troell,R,
JTl8,The Flight of the Eagle,Troell,R,
JTl9,Hurricane,Troell,R,
KLo10,Up the Junction,Loach,R,
KLo13,Cathy Come Home,Loach,R,
KLo15,Poor Cow,Loach,R,
KLo17,Kes,Loach,R,
KLo30,Singing the Blues in Red,Loach,R,
KLo40,The Hidden Agenda,Loach,R,
KLo43,RiffRaff,Loach,R,
KLo46,Raining Stones,Loach,R,
KLo48,"Ladybird, Ladybird",Loach,R,
KLo51,Land and Freedom ,Loach ,R,
KLo55,Carla's Song,Loach ,R,
KLo56,My Name is Joe,Loach ,R,
LiS10,Licensed to Kill,Shonteff,R,
MBe1,Fists in the Pocket,Bellocchio,R,
MBe2,China is Near,Bellocchio,R,
MBe4,In the Name of the Father,Bellocchio,R,
MBe5,Salto nel Vuato,Bellocchio,R,
MBe8,Henry IV,Bellocchio,R,
MBe10,Devil in the Flesh,Bellocchio,R,
MBe18,The Conviction,Bellocchio,R,
Mbe22,The Pince of Homburg,Bellocchio ,R,
MRv2,Sister of Satan,Reeves,R,
MRv4,The Sorcerers,Reeves,R,
MRv6,Witchfinder General,Reeves,R,
NoT3,The Ugly Dachshund,Tokar,R,
NoT5,The Happiest Millionaire,Tokar,R,
NoT10,Apple Dumpling Gang,Tokar,R,
NoT12,Snowball Express,Tokar,R,
NoT15,Cat from Outer Space,Tokar,R,
RKp10,The Eleanor Roosevelt Story,R.Kaplan,R,
SiM10,Tammy and the Millionaire,S.Miller,R,
SiM10,Tammy and the Millionaire,Goodwins,N,
SiM10,Tammy and the Millionaire,Ezra Stone,N,
SkT1,Kizino Kizi,Taniguchi,R,
SkT1,Kizino Kizi,Woody~Allen,R,
SSa10,The Great Sioux Massacre,Salkow,R,
StA10,Orgy of the Dead,Apostoloff,R,
VGg10,Blood on the Land,Georgiadis,R,
WaL10,Menino de Engenho,Lima,R,
WCo10,Two on a Guillotine,Conrad,R,
WjH10,The Saragossa Manuscript,Has,R,
WTN10,Thunder in Dixie,Naud,R,
WTN12,Hot Rod Hullabaloo,Naud,R,
xDr10,La Fayette,Dreville,R,
Z6510,The Human Duplicators,,R,
AxD10,Until the Ship Sails,Damianos,R,
BBw10,Endless Summer,Br.Brown,R,
BBw20,Bruce Brown's The Endless Summer II,Br.Brown,R,
DoH10,Beau Geste,Heyes,R,
DrH10,One of Our Spies is Missing,Hallenbeck,R,
EBy10,"Munster, Go Home",Bellamy,R,
EBy20,Flood!,Bellamy,R,
EBy22,Fire!,Bellamy,R,
FBe11,Spur der Steine,F.Beyer,R,
FBE15,The Hiding Place,F.Beyer,R,
FZe1,The Taming of the Shrew,Zeffirelli,R,
FZe2,Romeo and Juliet,Zeffirelli,R,
FZe3,Brother Sun and Sister Moon,Zeffirelli,R,
FZe5,The Champ,Zeffirelli,R,
FZe6,Endless Love,Zeffirelli,R,
FZe7,La Traviata,Zeffirelli,R,
FZe10,Otello,Zeffirelli,R,
FZe15,Hamlet,Zeffirelli,R,
FZe21,Jane Eyre,Zefferelli,R,
FZe23,Tea with Mussolini,Zeffirelli,R,
GAd5,Lord Love a Duck,G.Axelrod,R,
GAd10,The Secret Life of an American Wife,G.Axelrod,R,
GiG10,Rage,Gazcon,R,
HbD10,"Sweet Love, Bitter",Danska,R,
HyA2,"I Love You, Alice B. Toklas!",Averback,R,
HyA3,Chamber of Horrors,Averback,R,
HyA10,Suppose They Gave a War,Averback,R,
HyA30,Where the Boys Are,Averback,R,
JAT3,Tiempo de Morir,Triana,R,
JeH10,The Shooting,J.Hellman,R,
JeH30,Promises in the Dark,J.Hellman,R,
JKz2,Pharaon,Kawalarowicz,R,
JKz10,Bronstein's Children,Kawalarowicz,R,
JM1,Closely Watched Trains,Menzel,R,
JNe5,Report on the Party and its Guests,Nemec,R,
JNe6,Oratorio for Prague,Nemec,R,
JNe10,Martyrs of Love,Nemec,R,
JNe20,Czeslaw Milosz: the Poet Remebers,Nemec,R,
JNe25,In the Heat of Royal Love,Nemec,R,
JSg5,One Spy Too Many,Sargent,R,
JSg6,The Spy in the Green Hat,Sargent,R,
JSg10,"Taking of Pelham 1, 2, 3",Sargent,R,
JSg12,Hustling,Sargent,R,
JSg18,MacArthur,Sargent,R,
JSg20,Goldengirl,Sargent,R,
JSg22,Coast-to-Coast,Sargent,R,
JSg35,Crime and Punishment,Sargent,R,
JSk5,The Barrier,Skolimowski,R,
JSk7,The Departure,Skolimowski,R,
JSk8,Habds Up,Skolimowski,R,
JSk12,The Adventures of Gerard,Skolimowski,R,
JSk15,Deep End,Skolimowski,R,
JSk17,"King, Queen, Knave",Skolimowski,R,
JSk20,The Shout,Skolimowski,R,
JSk25,Moonlighting,Skolimowski,R,
JuF4,Godzilla vs. the Sea Monster,Fukuda,R,
JuF6,Son of Godzilla,Fukuda,R,
JuF10,Godzilla on Monster Island,Fukuda,R,
JuF18,Godzilla vs. Megalon,Fukuda,R,
JuF20,Godzilla vs. the Cosmic Monster,Fukuda,R,
LBn10,"Zontar, The Thing from Venus",Buchanan,R,
LBn30,Mistress of the Apes,Buchanan,R,
MlC10,Prehistoric Women,Carreras,R,
MlC15,The Lost Continent,Carreras,R,
MeG4,Tevye and his Seven Daughters,Golan,R,
MeG10,Diamonds,Golan,R,
MeG12,Lepke,Golan,R,
MeG15,Eagles Attack at Dawn,Golan,R,
MeG20,The Magician of Lubin,Golan,R,
MeG30,Over the Brooklyn Bridge,Golan,R,
MeG40,Delta Force,Golan,R,
MeG51,Diamonds,Golan,R,
MN1,Who's afraid of Virginia Woolf,M.Nichols,R,
MN2,The Graduate,M.Nichols,R,
MN3,Catch 22,M.Nichols,R,
MN4,Carnal Knowledge,M.Nichols,R,
MN5,The Day of the Dolphin,M.Nichols,R,
MN6,The Fortune,M.Nichols,R,
MN8,Silkwood,M.Nichols,R,
MN11,Heartburn,M.Nichols,R,
MN15,Working Girl,M.Nichols,R,
MN20,Postcards from the Edge,M.Nichols,R,
MN22,Regarding Henry,M.Nichols,R,
MN25,Wolf,M.Nichols,R,
MN27,The Birdcage,M.Nichols,R,
MN28,Primary Colors,M.Nichols,R,
MN31,What Planet are You From,M.Nichols,R,
MiS2,Joanna,Sarne,R,
MiS3,Myra Breckenridge,Sarne,R,
PlM1,Sinderella and the Golden Bra,Mart,R,
REM5,Any Wednesday,R.E.Miller,R,
REM10,The Baltimore Bullet,R.E.Miller,R,
RyK10,School for Sex,Kinoshita,R,
RyK12,School for Sex,Kinoshita,R,
RyK12,School for Sex,Pete Walker,N,
SeC10,Django,Corbucci,R,
SeC20,The Payoff,Corbucci,R,
SNz10,Georgy Girl,Narizzano,R,
SRm1,Blood Bath,Rothman,R,
SRm1,Blood Bath,Jack~Hill,N,
SRm5,The Student Nurses,Rothman,R,
SRm10,The Velvet Vampire,Rothman,R,
WKl10,"Who Are You, Polly Magoo?",Klein,R,
WKl17,Mister Freedom,Klein,R,
WKl19,PanAfrican Cultural Festival,Klein,R,
WKl20,"Eldridge Cleaver, Black Panther",Klein,R,
WKl30,The Model Couple,Klein,R,
WKl35,The Little Richard Story,Klein,R,
WKl40,Mode in France,Klein,R,
WKl41,The French,Klein,R,
VoS2,A Degree of Murder,Schlondorff,R,
VoS8,The Tin Drum,Schlondorff,R,
VoS20,The Lost Honor of Katharina Blum,Schlondorff,R,
VoS20,The Lost Honor of Katharina Blum,vonTrotta,N,
VoS22,Coup de Grace,Schlondorff,R,
VoS26,The Tin Drum,Schlondorff,R,
VoS30,Hotel de la Paix,Schlondorff,R,
VoS32,Swann in Love,Schlondorff,R,
VoS40,The Handmaid's Tale,Schlondorff,R,
VoS42,Voyager,Schlondorff,R,
