Delluc,LD,1892,1924,,1924,Delluc,\Fr,WD,1920,Louis
Delpeut,PDp,19xx,\Un,,,Delpeut,\Ct,D,1994,Peter
delRuth,RdR,1895,1961,,1960,del Ruth,\Am,WD,1929,Roy
DeLuise,DLD,,\Un,,,DeLuise,\Am,D,1979,Dom
delToro,GdT,19xx,\Un,,1997,del Toro,\Me,D,1994,Guillermo
Delvaux,ADx,1926,\Un,,1989,Delvaux,\Be,MDV,1953,Andr\'e
J.Demme,JDe,,2001,,1980,Demme,\Am,WDP,1974,Jonathan
T.Demme,TDe,,\Un,,,Demme,\Am,D,1992,Ted
Demicheli,xDe,,\Un,,,Demicheli,\Sp,D,1959,gn
DeMille,CDM,1881,1959,,1959,DeMille,\Am,DPA,1913,Cecil B.
W.DeMille,WDM,1878,1955,,1928,DeMille,\Am,BWDP,1916,William C.
A.DeMille,,1905,1993,1922,,DeMille,\Am,GA,,Agnes
J.Demy,JqD,1931,1990,,1979,Demy,\Fr,WD,1960,Jaques
deNiro,RdN,1943,\Un,,,deNiro,\Am,D,1993,Robert
Denis,ClD,1947,\Un,,,Denis,\Fr,D,1988,Claire
Densham,PDe,,\Un,,,Densham,\Ct,D,1998,Pen
deOliveira,MdO,1908,\Un,,1999,de Oliveira,\Pg,WDPCE,1930,Manoel Candido Pinto
B.dePalma,BdP,,\Un,,1987,de Palma,,D,1968,Brian
F.dePalma,FdP,,\Un,,,de Palma,,D,1986,Frank
Depp,IDe,1963,199x,,,Depp,\Un,AD,1997,Johnny
Derek,IDk,1926,\Un,,1981,Harris,\Am,ADC,1964,John Derek
Deren,MDr,,\Un,,,Deren,\Am,D,1943,Maya
deRoubais,PdR,,\Un,,,de Roubais,\Fr,WDC,1963,Paul
DeSantis,GdS,1917,\Un,,1972,De Santis,\It,WD,1947,Guiseppe
Deschanel,CDe,,\Un,,1990,Deschanel,,CD,1982,Caleb
deSica,VdS,1901,1974,,1973,de Sica,\It,DA,1941,Vittorio
DeSimone,TDS,,\Un,,,DeSimone,\Am,D,1981,Tom
deToth,ADT,1912,\Un,,1969,de Toth,\Hu,D,1940,Andr\'e
Deutsch,HoD,,\Un,,1994,Deutsch,\Am,D,1986,Howard
Devers,CDv,19xx,\Un,,,Devers,\Fr,D,1993,Claire
deVille,MdV,,\Un,,1992,deVille,\Fr,D,1986,Michel
D.deVito,DdV,,\Un,,1989,de Vito,\Am,AD,1988,Danny
R.DeVito,RDV,,\Un,,,DeVito,\Am,D,1977,Ralph
Dexter,IDx,,1990,,1971,Dexter,\US,D,1969,John
Dhavan,DvD,,\Un,,,Dhavan,\Ct,D,1998,David
Dhery,RDh,19xx,\Un,,,Dh\'ery,\Fr,DA,1967,Robert
IAL.Diamond,,19xx,1988,1997,,Diamond,\Ct,W,,Isador A.L. 
Dickerson,EDi,,\Un,,1995,Dickerson,\Ct,CD,1991,Ernest
diFlorio,PdF,DoB,DoD,,,diFlorio,\Ct,D,1999,Paola
diCillo,TdC,,199x,,,diCillo ,\Un,D,1995,Tom
Dickens,,1812,1870,1931,1975,Dickens,\Br,B,,Charles
James~Dickey,id,1923,1997,1972,,James,\Am,B,,Dickey
Dickinson,ThD,1903,\Un,,1955,Dickinson,\Br,D,1925,Thorold
Dickson,WKD,,\Un,,,Dickson,\Ct,DC,1893,W.K.L.
Dienstag,ADg,19xx,\Un,,,Dienstag,\Am,D,1992,Alan
Dieterle,WlD,1893,1972,,1966,Dieterle,\Ge,AD,1926,Wilhelm 
Dietl,HDl,19xx,\Un,,,Dietl,\Ge,D,1992,Helmut
Dieudonne,AlD,,\Un,,,DieuDonne,\Fr,DA,1924,Albert
Digues,CDi,,\Un,,,Digues,\Bz,D,1963,Carlos
DiLeo,FDL,,\Un,,,DiLeo,\Am,D,1976,Fernando
Dillon,IFD,1887,1934,,1934,Dillon,\Am,D,1929,John Francis
Dimopoulos,DiD,19xx,\Un,,,Dimopoulos,\Gr,D,1959,Dino
Dimsey,RDi,,\Un,,,Dimsey,\Am,D,1983,Ross
Dinner,MDi,,\Un,,,Dinner,\Ct,D,1985,Michael
Disney,WD,1901,1966,,1951,Disney,\Am,D,1928,Walt
Djarot,EDj,,\Un,,,Djarot,\II,D,1989,Eros
DiVolito,xDv,,199x,,,DiVolito,\Un,D,1997,\Un
Dmytryk,EDm,1908,\Un,,1976,Dmytryk,\Am,D,1935,Edward
Dobkin,DDk,,\Un,,,Dobkin,\Ct,D,1998,David
Dobson,KeD,,\Un,,,Dobson,\Am,D,1980,Kevin
Dolan,,1906,1972,1941, 1956,Dolan,\Am,MP,,Robert Emmett
Doillon,JDo,,199x,,,Doillon,\Fr,D,1990,Jaques
Dolz,SHD,19xx,\Un,,,Dolz,\Du,D,1992,Sonia Herman
Donaldson,RDo,,\Un ,,1994,Donaldson,,D,1977,Roger
Donatien,xDo,19xx,\Un,,,Donatien,\Fr,D,1927,gn
Donehue,VJD,1916,1966,,1960,Donehue,\Am,D,1959,Vincent J.\
Donen,StD,1924,199x,,,Donen,\Am,DGP,1949,Stanley
Dong,ArD,19xx,\Un,,,Dong,\Ct,D,1994,Arthur
Donnelly,DDy,,\Un,,,Donnelly,\Ct,D,1978,Dennis
C.Donner,CD,1926,,,1983,Donner,\Br,D,1956,Clive
R.Donner,RD,1939,\Un,,1988,Donner,\Am,AD,1962,Richard
Donohue,JDh,1912,\Un,,1966,Donohue,\Am,D,1950,Jack
Donoghue,MAD,,\Un,,,Donoghue,\Am,D,1991,Mary Agnes
K.Donovan,KgD,1919,\Un,,,Donovan,\Am,AD,1963,King
M.Donovan,MrD,,\Un,,1989,Donovan,\Ar,D,1986,Martin
Donskoi,MkD,1897,1980,1927,1973,Donskoi,\Ru,D,1927,Mark
Dorman,JDm,19xx,199x,,,Dorman,\Am,D,1998,Joseph
Dorrie,DDo,1955,\Un,,,Dorrie,\Ge,D,1980,Doris
G.Douglas,GDo,1909,\Un,,1977,Douglas,\Am,WD,1936,Gordon
K.Douglas,KrD,1916,,,,Douglas,\Am,AD,1973,Kirk
R.Douglas,RtD,,,,,Douglas,,D,1963,Robert
Doumani,LDo,19xx,\Un,,,Doumani,\Ct,D,2000,Lorenzo
Dowling,KDo,19xx,\Un,,,Dowling,\Ct,D,1995,Kevin
Dovzhenko,AD,1894,1956,,1947,Dovzhenko,\Ru,WD,1929,Alexandr
Downey,RbD,,\Un,,,Downey,\Am,WD,1969,Robert
A.C.Doyle,,19xx,\Un,1900, 1977,Doyle,\Br,B,,Arthur Conan
Drabo,AdD,19xx,\Un,,,Drabo,\Ct,D,1991,Adama
Drach,MiD,,\Un,,1979,Drach,\Fr,D,1974,Michel
Dragojevic,SDv,,\Un,,,Dragojevic,\Yu,D,1999,Srdjan
Dragoti,SDr,,\Un ,,1984,Dragoti,,D,1979,Stan
Drazan,ADz,,\Un,,,Drazan,\Ct,D,1991,Anthony
Hans~Dreier,,19xx,\Un,1941, 1951,Dreier,\Ge,V,,Hans
Dreifuss,ADr,,\Un,,,Dreifuss,\Am,WD,1967,Arthur
Dreville,xDr,19xx,\Un,,,Dr\'eville,\Ct,D,1965,gn
Dreyer,CDr,1889,1968,,1964,Dreyer,\Da,D,1920,Carl Theodor
Dridi,KDr,DoB,DoD,,1996,Dridi,\Ct,D,1994,Karim
Drilling,EDr,,\Un,,,Drilling,\Ct,D,1998,Eric
DuBroux,DDB,,199x,,,Dubroux,\Fr,D,1997,Danielle
duChau,Fdu,,\Un,,,Du Chau,\Ct,D,1998,Frederik
Dudow,SlD,,\Un,,,Dudow,\Bu,D,1930,Slatan
Dugan,DDg,,\Un,,,Dugan,\Ct,D,1996,Dennis
Dugowson,MDw,19xx,\Un,,,Dugowson,\Fr,D,1994,Martine
Duigan,IDu,1951,\Un,,,Duigan,\Au,WD,1982,John
Duffell,PDu,,\Un,,1982,Duffell,\Am,D,1971,Peter
B.Duke,BDu,,\Un,,1997,Duke,\Am,AD,1991,Bill
D.Duke,DDu,,\Un,,,Duke,\Am,D,1973,Daryl
Dulac,GD,1882,1942,,1930,Saisset-Schneider,\Fr,PD,1915,Charlotte-E.G.
Dumont,BrD,,\Un,,,Dumont,\Fr,D,1998,Bruno
Duncan,PDc,,199x,,,Duncan,\Un,D,1997,Peter
Dunlap,RiD,,\Un,,,Dunlap,\Am,D,1960,Richard
Dunn,GDu,,\Un,,,Dunn,\Am,D,1958,Gilbert
Dominick~Dunne,,1925,199x,1970,1997,Dunne,\Am,PB,,Dominick 
Liebling,RLn,19xx,\Un,,,Liebling,\Am,D,1994,Rachel
Linwood~Dunn,,,\Un,1933,,Dunn,\Am,V,,Linwood
Dunning,GgD,1998,\Un,,,Dunning,\Am,MD,1968,George
G.Dunne,GfD,,\Un,,,Dunne,\Am,PD,1997,Griffin
Ph.Dunne,PhD,1908,\Un,,1966,Dunne,\Am,WDP,1955,Philip
Dunye,CDu,,199x,,,Dunye,\Am,D,1996,Cheryl
Duparc,HDu,19xx,\Un,,,Duparc,\IC,D,1988,Henri
Dupont,EAD,,\Un,,,Dupont,\Ct,WD,1925,E.A.
Durand,JDu,19xx,\Un,,1914,Durand,\Fr,D,1912,Jean
Duras,MDu,1914,\Un,,,Duras,\Fr,WD,,Marguerite
Duval,DnD,,199x,,,Duval,\Fr,D,1976,Daniel
Duvall,RDu,1931,199x,,1997,Duvall,\Am,D,1983,Robert
Duvivier,JuD,1896,1967,,1963,Duvivier,\Fr,D,1919,Julien
Dwan,ADw,1885,1981,,1961,Dwan,\Am,D,1912,Alan
Carol~Eastman,,19xx,\Un,1970,,Joyce,\Ct,W,,Adrien
Eastwood,CEa,1930,\Un,,1993,Eastwood,\Am,AD,1977,Clint
G.Eckman,GEc,1890,1938,,1937,Eckman,\Sw,AD,1912,"G\""osta"
H.Eckman,HEc,1915,1938,,1964,Eckman,\Sw,DAW,1940,Hasse
Edel,UEd,,\Un,,1992,Edel,\Am,D,1982,Uli
Eddington,,1896,1983,,,Eddington,\Am,P,,Samsom
Edgren,GuE,,\Un,,,Edgren,\Sw,D,1935,Gustav
Edison,ThE,1847,1831,,,Edison,\Am,D,1904,Thomas Alva
B.Edwards,BE,1922,\Un,,1990,McEdwards,\Am,AWDP,1955,William Blake
Buck~Edwards,,,,1972,,Edwards,\Am,P,,Buck
G.Edwards,JGE,,\Un,,1924,Edwards,\Am,D,1915,J. Gordon
H.Edwards,HeE,1882,1952,,1941,Edwards,\Br,AD,1932,Henry
W.Edwards,WEd,,,,,Edwards,\Ct,PWD,1969,William
Edzard,CEd,,\Un,,1992,Edzard,,PD,1988,Christine
Egoyan,AEy,1960,\Un,,1995,Egoyan,\Eg,DPAW,1984,Atom
Eichorn,FrE,19xx,\Un,,,Eichorn,\Ct,D,1956,Franz
Eisenstein,SE,1898,1948,,1944,Eisenstein,\Ru,DW,1924,Sergei
Eisner,,,\Un,y, 1988,Eisner,\Am,P,,Hal
Ek,MEk,,\Un,,,Ek,\Sw,M,1998,Matt
Elias,MEl,19xx,\Un,,,Elias,\Ct,D,1994,Michael
Ellen,DEl,19xx,199x,,,Ellen,\Ct,D,1998,Doug
A.Elliott,AiE,,\Un,,,Elliott,\Am,D,2000,Aiyana
S.Elliott,StE,,\Un,,,Elliott,\Ct,D,1998,Stephan
B.Ellis,BEE,,\Un,,,Ellis,\Am,D,1987,Bret Easton
D.Ellis,DRE,,\Un,,,Ellis,\Am,D,1996,David R.
J.Ellis,,,\Un,1987,,Ellis,\Am,D,,J
Elman,IrE,,\Un,,,Elman,\Am,D,1958,Irving
Else,IEl,19xx,\Un,,,Else,\Am,D,1990,John
Elvey,ME,1887,1967,,1956,Folkard,\Br,D,1912,William 
Emmerich,RlE,1946,\Un,,1997,Emmerich,\Ge,D,1991,Roland
Enders,RoE,,\Un,,,Enders,\Am,D,1978,Robert
Endfield,CyE,,\Un,,1969,Endfield,\Am,D,1951,Cy
Engel,xEn,,\Un,,,Engel,\Ge,D,1935,
English,IEn,1903,\Un,,1951,English,\Br,D,1935,John
Englund,GgE,,\Un,,,Englund,\Ct,PD,1962,George
Enright,REn,1896,1965,,1939,Enright,\Am,ED,1927,Ray
Enyedi,IlE,,\Un,,,Enyedi,\Hu,D,1990,Ildik\^o
H.Ephron,,1911,1992,,,Ephron,\Am,WP,,Henry
N.Ephron,NoE,,\Un,,,Ephron,\Am,BWAD,1992,Nora
J.Epstein,JEp,1897,1953,,1947,Epstein,\Fr,D,1922,Jean
Julius~Epstein,,1910,1992+,1942, 1972,Epstein,\Am,WP,,Julius J.
M.Epstein,MEp,1899,\Un,,1938,Epstein,\Fr,DW,1933,Marie
Philip~Epstein,,1910,,1941,,Epstein,\Am,W,,Philip G.
R.Epstein,REp,,\Un,,,Epstein,\Am,DW,1984,Robert
Erschbamer,GeE,19xx,\Un,,,Erschbamer,\Ct,D,1992,Georg
Erskine,ChE,1905,\Un,,1959,Erskine,\Am,WPD,1934,Chester
Essex,HEs,,\Un,,,Essex,\Am,D,1953,Harry
Eszterhaz,id,1945,1998,1997,,Eszterhaz,\Ct,W,,Joe
Estevez,EmE,,\Un,,,Estevez,,D,1990,Emilio
Etaix,PEt,19xx,199x,,,Etaix,\Fr,WPD,1961,Pierre
Eustache,JEu,,\Un,,1973,Eustache,\Fr,D,1964,Jean
Evans,DME,19xx,\Un,,1996,Evans,\Ct,D,1993,David Mickey
Eyres,IEy,19xx,\Un,,,Eyres,\Ct,D,1992,John
Faiman,PFa,,\Un,,,Faiman,\Au,D,1986,Peter
Fairbanks~sr,,,\Un,1922, 1924,Fairbanks,\Am,AP,,Douglas~sr
Fairbanks~jr,,,\Un,1947, 1953,Fairbanks,\Am,APW,,Douglas~jr
Fairchild,WiF,,\Un,,,Fairchild,\Am,D,1955,William
Fairfax,FFf,,\Un,,,Fairfax,\Ct,D,1991,Ferdinand
Falconi,xFa,,\Un,,,Falconi,\It,D,1948,gn
Falena,UgF,19xx,\Un,,1911,Falena,\It,D,1910,Ugo
Fanaka,JaF,,\Un,,,Fanaka,\Am,D,1979,Jamaa
Fancher,HFa,1939,\Un,,,Fancher,\Am,AWD,1999,Hampton
Fanck,ArF,,\Un,,,Fanck,\Ge,D,1925,Arnold
Fansten,JFs,19xx,\Un,,,Fansten,\Fr,D,1992,Jaques
Fargo,JFg,,\Un,,1982,Fargo,\Am,D,1976,James
FarmanAra,BFA,,\Un,,,Farman-Ara,\Ct,D,2001,Bahman
Farrelly,PFr,19xx,\Un,,1998,Farrelly,\Ct,D,1994,Peter
Farrow,IFa,1904,1963,,1959,Farrow,\Au,DP,1937,John
Farrugia,DFg,DoB,DoD,,,Farrugia,\Fr,DC,1999,Dominique
Fassbinder,RWF,1945,1982,,1979,Fassbinder,\Ge,DAWC,1969,Rainer Werner
Favio,LFa,,\Un,,,Favio,\Ar,D,1964,Leonardo
FeirreraBarbosa,LBF,DoB,DoD,,,Feirrera-Barbosa,\Fr,D,1999,Laurence
Feist,FeF,1906,1965,,1952,Feist,\Am,DW,1928,Felix E.
Charlie~Feldman,,,\Un,1967,,Feldman,\Ct,P,,Richard K.
Felter,JiF,,\Un,,,Felter,\Am,D,1991,James M.
Fellini,FF,1920,1993,,1992,Fellini,\It,D,1954,Frederico
Ferrara,AbF,,\Un,,1994,Ferrara,\Am,D,1981,Abel
Ferren,BmF,,\Un,,,Ferren,\Am,VD,1988,Bram
J.Ferrer,JFe,,\Un,,,Ferrer,,AD,1958,Jose
M.Ferrer,MeF,,\Un,,,Ferrer,,AD,1959,Mel
Ferreri,MFe,1928,1997,,1973,Ferreri,\It,D,1956,Marco
Ferrin,FFe,19xx,\Un,,,Ferrin,\Ct,WPD,1953,Frank
Ferris,CoF,19xx,\Un,,,Ferris,\Gr,D,1983,Costas
Feuillade,LFl,19xx,\Un,,,Feuillade,\Fr,D,1908,Louis
Fescourt,,19xx,\Un,1911,,Fescourt,\Fr,D,,Henri
Feyder,JqF,1888,1948,,1945,Frederix,\Fr,ADW,1916,Jaques
C.Field,CFd,19xx,\Un,,,Field,\Am,D,1994,Connie
T.Field,TFd,19xx,\Un,,,Field,\Am,D,2001,Todd
Figgis,MFi,,\Un,,1996,Figgis,\GB,MDW,1988,Mike
Finch,NFi,,199x,,,Finch,\Un,D,1995,Nigel
Fincher,DFi,1963,\Un,,1997,Fincher,\Am,D,1992,David
Finkleman,KFi,,\Un,,,Finkleman,\Am,DW,1982,Ken
Firstenberg,SFi,,\Un,,,Firstenberg,\Am,D,1981,Sam
Fishman,GFi,,199x,,,Fishman,\Un,CWDP,1989,Billy
Fisk,JFi,,\Un,,,Fisk,\Am,D,1981,Jack
Fitzgerald,TFg,,\Un,,,Fitzgerald,\Ct,D,1998,Thom
Fitzmaurice,GF,1885,1941,,1932,Fitzmaurice,\Fr,D,1919,George
Fischler,SvF,19xx,\Un,,,Fischler,\Ct,D,1983,Steven
Fisher,TFi,1904,1980,,1973,Fisher,\Br,ED,1947,Terrence
Fiveson,RFi,199x,\Un,,,Fiveson,,D,1978,Robert S.td> 
P.Flaherty,PaF,,,,,Flaherty,\Am,D,1994,Paul
R.Flaherty,RoF,1884,1951,,1948,Flaherty,\Am,CD,1920,Robert J.
Flaubert,,,,,,Flaubert,\Fr,B,,Guistine
Fleder,GFl,19xx,199x,,,Fleder,\Ct,D,1997,Gary
D.Fleischer,DFl,,,,1941,Fleischer,\Os,D,1939,Dave
M.Fleischer,,1889,1972,1939,1941,Fleischer,\Os,P,,Max
R.Fleischer,RiF,1916,\Un,,1984,Fleischer,\Am,D,1946,Richard
Florentine,IsF,,\Un,,,Florentine,\Ct,D,1990,Isaac
A.Fleming,AFl,,,,,Fleming,\Am,D,1994,Arthur
I.Fleming,,,,1954=1999,,Fleming,\Br,B,,Ian Lancaster
V.Fleming,VF,1883,1949,,1948,Fleming,\Am,D,1920,Victor
Flender,RmF,19xx,\Un,,,Flender,\Ct,D,1994,Rodman
Florey,RFl,1900,1979,,1964,Florey,\Fr,DWAv,1927,Robert
Flood,JFl,,\Un,,,Flood,\Am,D,1936,James
J.Flynn,IFy,,\Un,,1994,Flynn,\Am,D,1976,John
T.Flynn,TFy,,\Un,,,Flynn,\Am,D,1993,Tom
Foder,LFo,,\Un,,,Foder,\Ct,WD,1958,Ladislav
Fokkema,FFo,,\Un,,,Fokkema,\Du,D,1990,Frouke
Foldes,LDF,,\Un,,,Foldes,\Am,D,1983,Lawrence D.\
J.Foley,JmF,,\Un,,1992,Foley,\Am,D,1984,James
M.Foley,MrF,,\Un,,,Foley,\Am,D,1998,Maureen
Folsey,,,\Un,,,Folsey,\Am,C,,George
B.Forbes,BFo,1926,\Un,,1980,Clarke,\Br,AWDP,1961,John
Forcier,MAF,,\Un,,1990,Forcier,\Ca,D,1985,Marc-Andre
A.Ford,AFo,,\Un,,,Ford,\Po,D,1953,Aleksander
H.Ford,HuF,,\Un,,1920,Ford,\Br,D,1919,Hugh
J.Ford,IF,1895,1973,,1966,O'Fearna,\Am,D,1917,Sean
E.Forde,EuF,1898,\Un,,1947,Forde,\Am,AD,1933,Eugene
W.Forde,WaF,1896,\Un,,1948,Seymour,\Br,AD,1928,Thomas 
Forman,MF,1932,\Un,,1996,Forman,\Cz,D,1964,Milos
Forst,WFo,1903,\Un,,1939,Frohs,\Ge,AD,1936,Willi
Forster,MFo,,\Un,,,Forster,\Ct,D,2000,Marc
B.Forsyth,BiF,,\Un,,1994,Forsyth,\Am,D,1982,Bill
E.Forsyth,EFo,,\Un,,,Forsyth,\Am,D,1975,Ed
Fortenberry,IFo,,\Un,,,Fortenberry,\Ct,D,1998,John
Fosco,PFo,19xx,\Un,,,Pastrone,\It,D,1914,Giovanni 
Fosse,BF,1927,1987,,1983,Fosse,\Am,GDWP,1952,Bob
D.Foster,,,,1972, 1942,Foster,\Am,P,,David
J.Foster,JoF,1962,,,,Foster,\Am,AD,1991,Jodie
L.R.Foster,LRF,1899,1974,,1958,Foster,\Am,WD,1948,Lewis R.
N.Foster,NF,1900,1976,,1965,Foster,\Am,AD,1936,Norman
Fowler,GFj,,\Un,,1959,Fowler,\Am,D,1955,Gene~jr.
W.Fox,WFx,,\Un,,,Fox,\Ct,D,1942,W.
Frakes,JtF,19xx,199x,,,Frakes,\Ct,D,1996,Jonathan
Francia,AlF,,\Un,,,Francia,\Cl,D,1968,Aldo
Franciolini,GiF,,\Un,,,Franciolini,\It,D,1952,Gianni
Francis,FrF,1917,\Un,,1974,Francis,\Br,CD,1961,Freddie
Francisci,PtF,,\Un,,1959,Francisci,\It,D,1954,Pietro
Franco,JFr,,\Un,,1970,Franco,\Ct,D,1968,Jesse 
Franju,GFr,1912,1987,,1965,Franju,\Fr,D,1949,Georges
Ch.Frank,CFr,,\Un,,,Frank,\Br,D,1953,Charles
Frank,MFr,1917,1988,,1979,Frank,\Am,WPD,1950,Melvin
Frankel,DvF,19xx,\Un,,,Frankel,\Ct,DW,1995,David
Frankenheimer,IFr,1930,\Un,,1982,Frankenheimer,\Am,DP,1957,John
C.Franklin,CaF,,\Un,,,Franklin,\Am,AD,1992,Carl
Ch.Franklin,CMF,,\Un,,,Franklin,\Am,D,1932,Chester M.
H.Franklin,HwF,,\Un,,,Franklin,\Am,D,1992,Howard
R.Franklin,RFr,,\Un,,,Franklin,\Am,D,1981,Richard
S.Franklin,SFr,1893,1972,,1957,Franklin,\Am,PD,1916,Sidney
Fraser,HLF,,\Un,,,Fraser,\Am,D,1950,Harry L.\
Frawley,JsF,,\Un,,,Frawley,\Am,D,1976,James
Frears,StF,1931,\Un,,1993,Frears,\Br,D,1971,Stephen
Freda,RcF,1909,\Un,,1965,Freda,\Eg,DA,1946,Riccardo
Freed,,,\Un,1929, 1950,Freed,\Am,MP,,Arthur
Freedman,JrF,,\Un,,,Freedman,\Am,D,1980,Jerrold
Freeland,ThF,1898,\Un,,1949,Freeland,\Am,CD,1929,Thornton
Freeman,MoF,1970,\Un,,,Freeman,\Am,D,1993,Morgan
Fregonese,HFr,1908,\Un,,1953,Fregonese,\Ar,D,1950,Hugo
H.French,HaF,1897,\Un,,1955,French,\Br,APD,1936,Harold
L.French,LlF,,,,,French,,D,1933,Lloyd
Frend,ChF,1909,1977,,1967,Frend,\Br,ED,1942,Charles
Freund,KFr,,\Un,,,Freund,\Ge,CD,1932,Karl
Freundlich,BFr,,\Un,,,Freundlich,\Ge,WD,1997,Bart
Fricke,RnF,19xx,\Un,,,Fricke,\Am,CD,1986,Ron
Friedkin,WFr,1939,\Un,,1980,Friedkin,\Am,D,1964,William
Friedman,HoF,,\Un,,,Friedman,\Am,D,1990,Howard
Friend,xFr,,\Un,,,Friend,\Am,D,1970,fn
Frost,LFr,,\Un,,,Frost,\Am,D,1962,Lee
Frohlich,xFl,,\Un,,,"Fr\""ohlich",\Ge,D,1931,gn
Froemke,SuF,,\Un,,,Froemke,\Ct,D,1998,Susan
Fruet,WlF,,\Un,,,Fruet,\Am,D,1981,William
Fruh,KuF,DoB,DoD,,159,"Fr\""uh",\Swiss,D,1958,Kurt
Frye,EMF,,\Un,,,Frye,\Ct,WD,1993,E.~Max
Fucci,TAF,19xx,\Un,,,Fucci,\Am,D,1988,Thomas A.
Fuest,RFu,,\Un,,1976,Fuest,\Am,D,1970,Robert
Fukasaku,KFu,,\Un,,1980,Fukasakyu,\Ja,BA,1968,Kinjo
Fuller,SaF,1911,1997,,1972,Fuller,\Am,DPWA,1949,Samuel
Fukuda,JuF,,\Un,,1975,Fukuda,\Ja,D,1966,Jun
Funari,VFu,,\Un,,,Funari,\Me,D,1999,Vicky
Anton~Furst,,,1991,1989,,Furst,\Ct,V,,Anton
Furtlinger,xFu,19xx,199x,,,Furtlinger,\Ct,D,1997,fn1
Furie,SJF,1933,\Un,,1983,Furie,\Ca,D,1957,Sidney J.
Gabel,SGa,,199x,,,Gabel,\Un,D,1997,Shainee
Gad,UrG,19xx,\Un,,,Gad,\Ct,D,1911,Urban
Gage,IGg,,\Un,,,Gage,\Ct,D,1948,John
Gallo,VGa,,\Un,,,Gallo,\Ct,WDA,1998,Vincent
Gallone,CGl,1886,1973,,1962,Gallone,\It,D,1914,Carmine
Gallu,SaG,19xx,\Un,,,Gallu,\Ct,D,1967,Samuel
Rita~Gam,RtG,1940,\Un,,,Gam,\Am,DP,1990,Rita
Gance,AG,,1981,,1937,Gance,\Fr,DA,1919,Abel
Gabriel~Garcia,,,\Un,1964, 1991,Garcia Marquez,\Ar,B,,Gabriel
N.Garcia,NcG,,\Un,,,Garcia,\Am,D,1998,Nicole
R.Garcia,RsG,,\Un,,,Garcia,\Am,D,1999,Risa Bramon
Gardner,HGr,,\Un,,,Gardner,\Am,D,1976,Herb
Gardos,PGa,,\Un,,,Gardos,\Hu,D,1985,Peter
Garfein,JGf,,\Un,,,Garfein,,D,1961,Jack
Garnett,TG,1895,1977,,1973,Garnett,\Am,D,1928,Tay
Garrel,PhG ,,199x,,,Garrel,\Fr,D,1993,Phillip
Garrett,LGr,,\Un,,,Garrett,\Am,D,1980,Lila
T.Garrett,TGr,,\Un,,,Garrett,\Am,D,1983,Tony
Garris,MkG,,\Un,,,Garris,\Ct,D,1992,Mick
Gast,LoG,,199x,,1997,Gast,\Un,D,1974,Leon
Gastyne,xGa,,\Un,,,Gastyne,\Fr,D,1929,gn
Gaugh,HoG,19xx,\Un,,,Gaugh,\Ct,D,1977,Homer
Gaup,NGp,1955,\Un,,,Gaup,\No,AD,1990,Nils
Gasnier,LGs,1882,1963,,1942,Gasnier,\Am,D,1925,Louis J.
Gaziadis,DGz,19xx,\Un,,,Gaziadis,\Gr,D,1929,Dimitris
Gazcon,GiG,,\Un,,,Gazcon,\Am,D,1966,Gilberto
Gedeon,SGe,DoB,DoD,,,Gedeon,\Czeck,D,2000,Sasa
David~Geffen,,19xx,\Un,1985,1994,Geffen,\Am,P,,David
Geller,DGl,19xx,\Un,,,Geller,\Am,D,1993,Dan
Gemes,JzG,19xx,\Un,,,Gemes,\Ct,D,1994,Jozsef
Genet,JG,19xx,\Un,,,Genet,\Fr,D,1950,Jean
Genina,AGe,19xx,\Un,,,Genina,\It,D,1923,Augusto
George,BuG,19xx,\Un,,1915,George,\Am,D,1913,Burton
Georgiadis,VGg,19xx,\Un,,,Georgiadis,\Gr,D,1965,Vassilis
Gerima,HGe,19xx,\Un,,,Gerima,\Ct,D,1993,Haile
Gering,MGe,1901,1977,,1950,Gering,\Po,DP,1932,Marion
Germi,PiG,1914,1974,,1973,Germi,\It,D,1945,Pietro
Gerrard,GeG,,\Un,,,Gerrard,\Am,D,1931,Gene
George~Gerhswin,,19xx,1937,1937,,Gershwin,\Am,M,,George
Ira~Gershwin,,19xx,19xx,1937,,Gershwin,\Am,MW,,Ira
Gessner,NiG,,\Un,,,Gessner,\Am,D,1976,Nicolas
Getin,SiG,19xx,\Un,,,Getin,\Tu,WD,1987,Sinan
Ghatak,RGt,19xx,19yy,,1965,Ghatak,\In,D,1955,Ritwiik
Ghose,GGh,19xx,\Un,,1994,Ghose,\Ba,D,1992,Goutam
C.Gibbons,CdG,1915,1951,,,Gibbons,\Am,DV,1934,Cedric
D.Gibbons,,1952,1993,,,Gibbons,\Br,D,,Duncan
J.Gibbons,JGb,,,,,Gibbons,\Am,AWD,1990,Joe
A.Gibson,AlG,1938,\Un,,1984,Gibson,\Br,D,1969,Alan
B.Gibson,BrG,,\Un,,1993,Gibson,\Am,D,1986,Brian
M.Gibson,MlG,,\Un,,1995,Gibson,\Au,AD,1993,Mel
B.Gilbert,BGt,19xx,\Un,,,Bilbert,\GB,D,1995,Brian
L.Gilbert,LGt,1920,\Un,,1991,Gilbert,\Br,APD,1947,Lewis
WS.Gilbert,,1836,1911,1939,1983,Schwenck,\Br,B,,William
Giler,DGi,,\Un ,,,Giler,,D,1975,David
Gillard,StG,,\Un,,,Gillard,\Am,D,1981,Stuart
